tau_sat,b,tau_0,gamma_0,n,cd,beta,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20
1.0,0.1,450.0,3.333e-05,2.0,600.0,5.0,0.32,-1.6745e-14,1585.5,1806.6,1839.8,1846.3,1848.7,1850.3,1851.6,1852.5,1852.6,1851.0,1846.5,1836.5,1817.3,1783.6,1729.8,1654.1,1562.7,1469.1,1386.9
1.0,0.1,450.0,3.333e-05,2.0,800.0,5.0,0.46,-7.6643e-14,1733.7,1838.1,1847.2,1850.1,1852.3,1854.2,1855.8,1856.7,1855.8,1851.7,1841.4,1820.2,1781.8,1720.0,1634.7,1534.7,1432.8,1335.2,1211.6
1.0,0.1,450.0,3.333e-05,2.0,1000.0,5.0,0.675,-7.7266e-14,1810.7,1847.1,1850.9,1854.2,1857.2,1859.6,1860.8,1859.1,1851.1,1830.9,1788.9,1716.0,1612.5,1493.4,1374.2,1253.2,1103.8,954.89,824.64
1.0,0.1,450.0,3.333e-05,3.0,200.0,5.0,0.09,-1.7626e-14,816.75,1266.8,1487.6,1592.7,1643.7,1668.7,1681.4,1688.1,1691.8,1693.7,1694.8,1694.9,1694.1,1691.9,1687.5,1679.6,1666.2,1644.2,1609.5
1.0,0.1,450.0,3.333e-05,3.0,400.0,5.0,0.215,-1.322e-14,1372.9,1635.3,1682.9,1693.3,1696.5,1698.2,1699.2,1699.9,1700.1,1699.2,1696.5,1690.3,1678.4,1656.8,1621.0,1567.4,1497.6,1419.9,1346.8
1.0,0.1,450.0,3.333e-05,3.0,600.0,5.0,0.35,5.2879e-15,1586.6,1686.9,1696.4,1698.9,1700.7,1702.2,1703.6,1704.3,1704.0,1701.4,1694.4,1680.1,1653.6,1609.7,1546.5,1468.2,1384.1,1301.9,1205.4
1.0,0.1,450.0,3.333e-05,3.0,800.0,5.0,0.515,-1.5864e-14,1662.0,1696.1,1699.7,1702.3,1704.7,1706.9,1708.6,1709.1,1706.8,1699.5,1682.7,1650.5,1597.1,1521.8,1432.6,1339.2,1244.3,1137.8,1022.1
1.0,0.1,450.0,3.333e-05,3.0,1000.0,5.0,0.69,2.4308e-14,1681.4,1699.0,1702.4,1705.8,1709.0,1711.9,1713.9,1713.6,1708.8,1695.5,1667.3,1616.9,1541.8,1448.7,1348.1,1244.3,1135.6,1030.5,934.72
1.0,0.1,450.0,3.333e-05,4.0,200.0,5.0,0.095,-2.3796e-14,881.45,1312.1,1489.6,1561.5,1591.3,1604.3,1610.4,1613.5,1615.2,1616.0,1616.2,1615.6,1613.9,1610.4,1603.9,1592.5,1573.7,1543.7,1498.8
1.0,0.1,450.0,3.333e-05,4.0,400.0,5.0,0.225,-2.027e-14,1397.7,1585.8,1610.9,1616.0,1618.0,1619.3,1620.2,1620.8,1620.9,1619.7,1616.5,1609.3,1595.6,1571.4,1532.4,1477.1,1409.2,1335.9,1263.4
1.0,0.1,450.0,3.333e-05,4.0,600.0,5.0,0.35,1.2338e-14,1548.0,1611.8,1617.5,1619.7,1621.4,1622.9,1624.4,1625.4,1625.7,1624.0,1619.4,1609.2,1590.0,1557.5,1508.9,1445.1,1371.7,1294.7,1218.7
1.0,0.1,450.0,3.333e-05,4.0,800.0,5.0,0.475,-2.8102e-14,1591.3,1616.6,1619.8,1622.2,1624.5,1626.8,1628.9,1630.6,1631.2,1629.8,1624.9,1613.8,1593.2,1558.6,1507.8,1442.2,1367.0,1287.1,1204.0
1.0,0.1,450.0,3.333e-05,4.0,1000.0,5.0,0.615,0.0,1606.6,1618.7,1621.9,1625.0,1628.2,1631.2,1634.1,1636.3,1637.2,1635.6,1629.6,1616.2,1591.6,1551.6,1494.5,1423.1,1342.7,1257.1,1168.4
1.0,0.1,450.0,3.333e-05,5.0,200.0,5.0,0.1,-3.5253e-15,933.98,1340.3,1483.3,1534.1,1552.8,1560.6,1564.2,1566.0,1567.1,1567.4,1567.2,1566.1,1563.5,1558.5,1549.6,1534.2,1509.3,1471.3,1419.1
1.0,0.1,450.0,3.333e-05,5.0,400.0,5.0,0.225,5.2879e-15,1392.1,1545.6,1563.5,1567.4,1569.1,1570.3,1571.2,1571.9,1572.1,1571.4,1568.9,1563.4,1552.5,1533.2,1501.8,1455.8,1396.6,1329.7,1262.2
1.0,0.1,450.0,3.333e-05,5.0,600.0,5.0,0.34,7.9319e-15,1514.2,1563.6,1568.4,1570.4,1572.1,1573.7,1575.3,1576.6,1577.4,1577.2,1575.1,1569.5,1558.2,1538.2,1506.3,1460.2,1401.5,1334.0,1261.8
1.0,0.1,450.0,3.333e-05,5.0,800.0,5.0,0.485,-1.1922e-13,1551.0,1568.0,1570.9,1573.3,1575.9,1578.4,1580.9,1583.0,1584.0,1583.3,1579.4,1570.1,1552.1,1521.6,1475.8,1415.2,1343.3,1264.8,1181.7
1.0,0.1,450.0,3.333e-05,5.0,1000.0,5.0,0.65,-1.6495e-14,1561.2,1570.2,1573.3,1576.8,1580.5,1584.2,1587.5,1590.1,1591.1,1589.3,1582.5,1567.5,1539.9,1495.8,1434.4,1358.8,1273.4,1182.2,1092.6
500.0,0.1,50.0,3.333e-05,1.0,200.0,5.0,0.455,-1.4158e-14,272.58,296.17,318.35,340.41,362.28,383.95,405.4,426.62,447.57,468.09,487.9,506.35,522.04,532.29,532.62,518.48,489.79,452.72,412.77
500.0,0.1,50.0,3.333e-05,1.0,400.0,5.0,0.76,-6.1692e-15,286.69,325.94,362.51,398.59,434.14,469.15,503.63,537.53,570.81,603.25,634.33,662.86,686.06,698.37,691.46,660.18,611.07,555.08,494.08
500.0,0.1,50.0,3.333e-05,1.0,600.0,5.0,1.0,-1.5423e-15,298.13,349.13,396.7,443.41,489.2,534.1,578.1,621.18,663.28,704.17,743.23,778.93,807.75,822.36,811.93,771.04,709.7,640.93,564.77
500.0,0.1,50.0,3.333e-05,1.0,800.0,5.0,1.0,-2.8643e-15,298.13,349.13,396.71,443.41,489.2,534.11,578.13,621.32,663.63,705.0,745.49,784.84,822.69,858.15,889.63,913.56,924.03,913.55,878.38
500.0,0.1,50.0,3.333e-05,1.0,1000.0,5.0,1.0,3.0846e-15,298.13,349.13,396.71,443.41,489.2,534.1,578.16,621.32,663.64,705.11,745.75,785.51,824.36,862.1,898.5,932.88,964.1,989.97,1006.8
500.0,0.1,50.0,3.333e-05,2.0,200.0,5.0,0.59,2.2033e-15,223.4,247.39,268.97,290.47,311.84,333.03,354.06,374.84,395.22,414.84,432.76,446.94,453.55,448.04,429.94,404.86,376.95,342.74,294.95
500.0,0.1,50.0,3.333e-05,2.0,400.0,5.0,0.945,-1.0041e-14,236.27,273.41,307.69,341.64,375.22,408.4,441.18,473.48,505.15,535.82,564.55,589.11,604.93,605.35,587.02,555.31,516.15,467.98,415.13
500.0,0.1,50.0,3.333e-05,2.0,600.0,5.0,1.0,-6.6099e-16,238.71,277.42,313.65,349.49,384.92,419.92,454.47,488.58,522.2,555.3,587.8,619.48,649.95,678.35,703.06,721.12,728.32,720.9,698.95
500.0,0.1,50.0,3.333e-05,2.0,800.0,5.0,1.0,-8.8132e-16,238.71,277.42,313.65,349.49,384.92,419.92,454.48,488.6,522.26,555.46,588.17,620.37,652.0,682.98,713.11,742.09,769.33,793.82,813.93
500.0,0.1,50.0,3.333e-05,2.0,1000.0,5.0,1.0,1.1016e-15,238.71,277.42,313.65,349.49,384.92,419.92,454.48,488.6,522.27,555.48,588.22,620.49,652.26,683.53,714.24,744.36,773.77,802.31,829.7
500.0,0.1,50.0,3.333e-05,3.0,200.0,5.0,0.585,2.4236e-15,204.2,225.46,244.26,263.04,281.74,300.33,318.83,337.18,355.32,373.08,390.07,405.47,417.57,423.61,420.59,408.22,389.38,366.41,338.99
500.0,0.1,50.0,3.333e-05,3.0,400.0,5.0,0.97,-1.8554e-15,217.3,250.29,281.26,312.07,342.63,372.91,402.91,432.58,461.82,490.43,517.94,543.34,564.47,577.48,577.58,562.34,533.07,493.48,450.45
500.0,0.1,50.0,3.333e-05,3.0,600.0,5.0,1.0,-1.7626e-15,218.07,252.18,284.13,315.87,347.33,378.52,409.41,439.99,470.24,500.13,529.62,558.64,587.08,614.68,641.01,665.24,685.92,700.64,706.17
500.0,0.1,50.0,3.333e-05,3.0,800.0,5.0,1.0,-6.6099e-15,218.07,252.18,284.13,315.87,347.33,378.52,409.41,440.0,470.27,500.19,529.78,559.0,587.85,616.3,644.31,671.81,698.66,724.62,749.3
500.0,0.1,50.0,3.333e-05,3.0,1000.0,5.0,1.0,8.8132e-16,218.07,252.18,284.13,315.87,347.33,378.52,409.41,440.0,470.27,500.21,529.8,559.05,587.96,616.51,644.71,672.57,700.03,727.11,753.71
500.0,0.1,50.0,3.333e-05,4.0,200.0,5.0,0.6,4.6269e-15,195.2,215.07,233.09,251.1,269.08,286.98,304.83,322.6,340.2,357.51,374.22,389.68,402.57,410.6,410.93,402.15,385.49,363.0,337.0
500.0,0.1,50.0,3.333e-05,4.0,400.0,5.0,0.985,-2.7285e-15,207.34,238.28,267.73,297.13,326.4,355.5,384.42,413.09,441.44,469.34,496.49,522.23,545.24,562.89,570.96,564.82,541.87,503.92,460.23
500.0,0.1,50.0,3.333e-05,4.0,600.0,5.0,1.0,-3.3049e-15,207.27,239.15,269.07,298.92,328.62,358.16,387.51,416.64,445.54,474.17,502.51,530.51,558.11,585.19,611.51,636.69,659.94,679.94,694.38
500.0,0.1,50.0,3.333e-05,4.0,800.0,5.0,1.0,3.7456e-15,207.27,239.15,269.07,298.92,328.62,358.16,387.51,416.65,445.56,474.21,502.61,530.73,558.57,586.1,613.31,640.18,666.62,692.48,717.57
500.0,0.1,50.0,3.333e-05,4.0,1000.0,5.0,1.0,3.7456e-15,207.27,239.15,269.07,298.92,328.62,358.16,387.51,416.65,445.56,474.22,502.62,530.76,558.63,586.21,613.54,640.6,667.37,693.84,719.93
500.0,0.1,50.0,3.333e-05,5.0,200.0,5.0,0.575,1.322e-15,190.18,206.79,223.4,240.04,256.66,273.28,289.87,306.41,322.87,339.19,355.2,370.63,384.88,396.87,404.68,405.99,399.27,384.72,363.61
500.0,0.1,50.0,3.333e-05,5.0,400.0,5.0,1.0,-8.8132e-16,200.73,231.4,260.28,289.16,317.98,346.68,375.23,403.56,431.66,459.38,486.44,512.33,535.96,555.13,565.91,563.07,542.4,504.3,459.34
500.0,0.1,50.0,3.333e-05,5.0,600.0,5.0,1.0,-5.2879e-15,200.73,231.4,260.28,289.16,317.98,346.69,375.25,403.64,431.85,459.85,487.59,515.03,542.12,568.79,594.87,620.1,643.93,665.4,682.83
500.0,0.1,50.0,3.333e-05,5.0,800.0,5.0,1.0,-4.1863e-15,200.73,231.4,260.28,289.16,317.98,346.69,375.25,403.64,431.86,459.88,487.66,515.19,542.45,569.44,596.16,622.56,648.6,674.15,699.04
500.0,0.1,50.0,3.333e-05,5.0,1000.0,5.0,1.0,-5.7286e-15,200.73,231.4,260.28,289.16,317.98,346.69,375.25,403.64,431.86,459.88,487.68,515.22,542.5,569.54,596.32,622.88,649.16,675.13,700.73
500.0,0.1,150.0,3.333e-05,1.0,200.0,5.0,0.22,-2.644e-15,641.56,752.92,781.69,795.86,807.28,817.86,828.84,839.49,849.9,859.96,869.32,877.54,883.77,886.44,883.16,870.68,845.69,807.17,759.49
500.0,0.1,150.0,3.333e-05,1.0,400.0,5.0,0.44,-2.5973e-14,751.99,795.92,818.19,839.62,860.83,881.82,902.55,922.97,942.83,961.76,978.95,992.86,1000.7,997.73,978.13,937.79,879.63,813.47,748.61
500.0,0.1,150.0,3.333e-05,1.0,600.0,5.0,0.645,1.7797e-14,779.62,816.82,848.11,879.04,909.57,939.67,969.32,998.34,1026.4,1052.9,1076.4,1094.0,1100.7,1088.5,1050.0,986.25,908.71,828.12,744.18
500.0,0.1,150.0,3.333e-05,1.0,800.0,5.0,0.825,-1.8948e-14,791.73,834.05,873.81,912.87,951.32,989.09,1026.1,1062.3,1097.2,1130.2,1159.2,1180.7,1187.8,1170.6,1121.6,1045.3,956.69,865.03,762.96
500.0,0.1,150.0,3.333e-05,1.0,1000.0,5.0,0.995,-1.2338e-14,796.66,850.85,898.24,944.82,990.48,1035.2,1079.0,1121.6,1162.6,1201.1,1234.8,1259.3,1266.1,1243.4,1183.9,1096.3,997.96,895.66,775.82
500.0,0.1,150.0,3.333e-05,2.0,200.0,5.0,0.305,-3.0846e-15,611.62,633.62,645.51,657.08,668.6,680.01,691.27,702.19,712.42,721.22,727.18,727.75,719.25,698.25,665.06,625.3,584.86,544.77,492.57
500.0,0.1,150.0,3.333e-05,2.0,400.0,5.0,0.605,1.8948e-14,630.56,656.79,679.56,702.23,724.72,746.98,768.84,789.96,809.53,825.78,835.18,831.93,810.12,770.17,720.85,669.26,611.78,534.49,454.06
500.0,0.1,150.0,3.333e-05,2.0,600.0,5.0,0.815,-4.4066e-16,639.76,672.72,703.18,733.48,763.47,793.12,822.32,850.79,877.98,902.6,922.0,931.29,923.63,894.41,847.8,793.25,734.13,663.71,588.21
500.0,0.1,150.0,3.333e-05,2.0,800.0,5.0,1.0,-8.8132e-16,643.15,686.64,723.85,760.75,797.21,833.18,868.57,903.17,936.55,967.7,994.55,1013.1,1016.9,999.06,958.8,903.99,841.59,770.18,694.28
500.0,0.1,150.0,3.333e-05,2.0,1000.0,5.0,1.0,2.644e-15,643.15,686.64,723.85,760.76,797.24,833.25,868.78,903.77,938.13,971.65,1004.0,1034.4,1061.6,1083.2,1095.6,1094.0,1074.6,1037.8,988.59
500.0,0.1,150.0,3.333e-05,3.0,200.0,5.0,0.31,-1.7626e-15,569.39,582.74,593.15,603.52,613.84,624.1,634.25,644.14,653.54,661.9,668.24,670.79,666.92,653.85,630.84,600.76,567.93,534.69,500.34
500.0,0.1,150.0,3.333e-05,3.0,400.0,5.0,0.62,9.1156e-15,579.26,603.74,624.19,644.76,665.2,685.5,705.51,725.01,743.41,759.6,771.26,774.56,764.73,739.73,703.33,661.08,614.41,561.94,508.34
500.0,0.1,150.0,3.333e-05,3.0,600.0,5.0,0.85,4.4066e-16,585.26,618.99,647.08,675.12,702.95,730.53,757.77,784.46,810.19,834.07,854.38,867.9,869.78,855.3,824.13,780.6,728.79,672.47,618.64
500.0,0.1,150.0,3.333e-05,3.0,800.0,5.0,1.0,-7.9319e-15,590.16,628.97,661.95,694.8,727.38,759.63,791.49,822.85,853.49,882.99,910.56,934.68,952.67,960.35,952.87,927.65,886.03,831.61,769.77
500.0,0.1,150.0,3.333e-05,3.0,1000.0,5.0,1.0,-7.0506e-15,590.16,628.97,661.95,694.81,727.39,759.67,791.61,823.18,854.3,884.9,914.82,943.81,971.45,996.96,1019.2,1035.9,1044.3,1041.0,1023.0
500.0,0.1,150.0,3.333e-05,4.0,200.0,5.0,0.32,-8.8132e-15,545.5,556.02,566.01,575.99,585.95,595.87,605.68,615.28,624.41,632.58,638.87,641.65,638.52,626.99,606.41,579.05,548.29,516.41,481.14
500.0,0.1,150.0,3.333e-05,4.0,400.0,5.0,0.585,-6.6099e-15,548.91,572.74,590.8,609.02,627.22,645.36,663.37,681.17,698.51,714.95,729.62,741.0,746.53,742.84,727.41,700.87,666.3,626.35,582.75
500.0,0.1,150.0,3.333e-05,4.0,600.0,5.0,0.86,5.7286e-15,558.33,589.84,616.5,643.24,669.9,696.42,722.72,748.61,773.82,797.74,819.25,836.24,845.16,841.46,821.9,786.7,738.89,685.04,634.22
500.0,0.1,150.0,3.333e-05,4.0,800.0,5.0,1.0,-1.4982e-14,562.12,598.56,629.57,660.63,691.56,722.3,752.77,782.89,812.5,841.37,869.06,894.72,916.88,932.98,939.1,930.68,904.47,860.25,802.24
500.0,0.1,150.0,3.333e-05,4.0,1000.0,5.0,1.0,-9.2539e-15,562.12,598.56,629.57,660.63,691.57,722.33,752.86,783.1,813.03,842.59,871.67,900.14,927.76,954.16,978.68,1000.2,1016.9,1026.0,1023.9
500.0,0.1,150.0,3.333e-05,5.0,200.0,5.0,0.32,-2.644e-15,529.77,539.14,548.71,558.3,567.88,577.47,586.98,596.34,605.33,613.61,620.45,624.63,624.21,616.87,601.12,577.78,549.44,518.45,485.61
500.0,0.1,150.0,3.333e-05,5.0,400.0,5.0,0.59,-4.4066e-15,532.47,555.49,573.02,590.78,608.58,626.36,644.08,661.62,678.79,695.25,710.33,722.8,730.63,730.83,720.45,698.61,666.99,628.01,584.66
500.0,0.1,150.0,3.333e-05,5.0,600.0,5.0,0.87,1.6153e-14,541.65,572.32,598.33,624.6,650.87,677.04,703.03,728.69,753.77,777.84,799.99,818.51,830.53,831.78,818.08,787.51,741.37,686.74,636.05
500.0,0.1,150.0,3.333e-05,5.0,800.0,5.0,1.0,-4.8473e-15,544.92,580.06,610.1,640.32,670.48,700.51,730.31,759.84,788.98,817.57,845.23,871.39,895.03,914.32,926.18,926.16,909.58,873.68,819.93
500.0,0.1,150.0,3.333e-05,5.0,1000.0,5.0,1.0,-7.0506e-15,544.92,580.06,610.1,640.32,670.49,700.52,730.38,760.01,789.39,818.47,847.15,875.31,902.8,929.35,954.51,977.51,997.02,1010.9,1016.0
500.0,0.1,250.0,3.333e-05,1.0,200.0,5.0,0.135,2.644e-15,696.35,1001.0,1146.1,1218.9,1257.7,1280.0,1294.3,1304.7,1313.1,1320.3,1326.8,1332.3,1336.7,1339.3,1338.7,1332.9,1318.7,1292.4,1249.8
500.0,0.1,250.0,3.333e-05,1.0,400.0,5.0,0.27,6.1692e-15,1001.0,1218.9,1279.9,1304.8,1320.8,1334.7,1347.9,1360.8,1373.4,1385.5,1396.8,1406.5,1413.6,1416.1,1410.7,1393.3,1358.5,1303.0,1232.2
500.0,0.1,250.0,3.333e-05,1.0,600.0,5.0,0.41,2.8102e-14,1150.4,1281.2,1314.1,1335.8,1355.7,1375.4,1394.9,1413.9,1432.5,1450.2,1466.4,1479.7,1487.8,1487.0,1471.7,1435.2,1373.8,1292.0,1205.9
500.0,0.1,250.0,3.333e-05,1.0,800.0,5.0,0.55,-1.0576e-14,1222.3,1306.1,1336.1,1363.0,1389.3,1415.2,1440.9,1465.9,1490.1,1513.1,1533.5,1549.3,1556.9,1550.2,1521.1,1463.2,1377.6,1279.0,1184.4
500.0,0.1,250.0,3.333e-05,1.0,1000.0,5.0,0.685,-1.7363e-15,1257.1,1322.0,1356.0,1388.8,1421.2,1453.1,1484.5,1515.1,1544.5,1572.1,1595.6,1613.9,1620.3,1607.2,1564.8,1488.8,1387.5,1277.9,1172.0
500.0,0.1,250.0,3.333e-05,2.0,200.0,5.0,0.165,7.0506e-15,816.83,986.9,1027.0,1040.9,1049.2,1056.0,1062.5,1068.8,1074.9,1080.6,1085.5,1089.2,1090.5,1087.8,1078.8,1060.3,1029.6,986.71,937.28
500.0,0.1,250.0,3.333e-05,2.0,400.0,5.0,0.36,1.0135e-14,999.16,1044.2,1059.7,1073.8,1087.7,1101.5,1115.1,1128.4,1140.9,1152.0,1160.2,1163.3,1157.2,1137.1,1099.3,1045.7,984.93,924.55,865.3
500.0,0.1,250.0,3.333e-05,2.0,600.0,5.0,0.61,1.8508e-14,1035.9,1065.2,1088.9,1112.4,1135.7,1158.6,1180.9,1201.8,1219.9,1231.9,1231.8,1211.2,1163.7,1094.8,1018.5,940.89,842.6,725.57,617.33
500.0,0.1,250.0,3.333e-05,2.0,800.0,5.0,0.78,-1.322e-14,1042.9,1078.6,1108.6,1138.4,1168.0,1197.0,1225.4,1252.4,1276.5,1294.7,1301.2,1286.9,1244.5,1177.0,1097.8,1014.9,917.78,807.59,705.82
500.0,0.1,250.0,3.333e-05,2.0,1000.0,5.0,0.93,9.6042e-15,1044.6,1090.3,1125.8,1161.2,1196.2,1230.6,1264.3,1296.5,1326.2,1350.6,1364.6,1359.9,1327.5,1266.3,1187.4,1101.7,1005.3,898.58,801.07
500.0,0.1,250.0,3.333e-05,3.0,200.0,5.0,0.185,-9.6945e-15,843.53,937.61,953.82,961.61,968.25,974.66,980.92,987.0,992.74,997.76,1001.4,1002.7,999.71,989.65,969.5,937.47,895.74,850.04,806.4
500.0,0.1,250.0,3.333e-05,3.0,400.0,5.0,0.385,1.5329e-14,940.13,962.87,976.27,989.54,1002.7,1015.8,1028.7,1041.3,1053.0,1063.1,1070.1,1071.6,1063.5,1041.8,1005.1,957.14,904.62,851.19,791.98
500.0,0.1,250.0,3.333e-05,3.0,600.0,5.0,0.625,2.8649e-14,953.3,979.82,1001.0,1022.5,1043.8,1064.7,1085.3,1104.9,1122.4,1135.7,1140.9,1131.6,1102.6,1054.0,993.62,927.95,854.75,775.9,698.18
500.0,0.1,250.0,3.333e-05,3.0,800.0,5.0,0.795,1.7626e-15,959.63,991.44,1018.5,1045.7,1072.6,1099.2,1125.4,1150.5,1173.9,1193.6,1206.3,1206.5,1187.7,1146.9,1089.0,1020.9,945.21,867.66,796.01
500.0,0.1,250.0,3.333e-05,3.0,1000.0,5.0,0.955,9.6042e-15,961.06,1002.6,1034.9,1067.4,1099.6,1131.4,1162.6,1192.8,1221.4,1246.7,1266.0,1274.4,1265.2,1233.4,1179.8,1110.5,1030.4,947.31,868.23
500.0,0.1,250.0,3.333e-05,4.0,200.0,5.0,0.195,7.0506e-15,839.89,900.68,911.29,918.13,924.5,930.75,936.89,942.83,948.34,953.03,956.13,956.33,951.51,938.79,915.55,881.65,840.63,796.99,754.5
500.0,0.1,250.0,3.333e-05,4.0,400.0,5.0,0.39,4.3005e-14,901.45,918.29,930.83,943.39,955.94,968.43,980.8,992.87,1004.3,1014.5,1022.2,1025.6,1021.4,1006.2,977.67,937.56,890.41,839.93,785.48
500.0,0.1,250.0,3.333e-05,4.0,600.0,5.0,0.595,2.644e-15,906.35,931.58,950.66,969.84,989.0,1008.1,1026.9,1045.4,1062.8,1078.4,1090.3,1095.8,1090.4,1069.9,1033.0,983.56,926.18,862.96,795.47
500.0,0.1,250.0,3.333e-05,4.0,800.0,5.0,0.805,-3.5253e-15,915.52,945.2,970.97,996.92,1022.8,1048.6,1074.0,1098.7,1122.1,1142.9,1158.7,1165.7,1158.5,1132.1,1086.5,1025.5,954.42,882.26,816.94
500.0,0.1,250.0,3.333e-05,4.0,1000.0,5.0,0.96,-2.2701e-14,916.09,955.34,985.98,1016.9,1047.8,1078.4,1108.6,1138.1,1166.5,1192.8,1215.1,1230.6,1234.6,1220.9,1185.8,1129.4,1056.2,975.95,899.7
500.0,0.1,250.0,3.333e-05,5.0,200.0,5.0,0.2,-2.4677e-14,830.65,875.63,884.46,890.98,897.21,903.36,909.41,915.28,920.74,925.38,928.47,928.71,924.05,911.78,889.53,857.26,818.09,775.84,733.24
500.0,0.1,250.0,3.333e-05,5.0,400.0,5.0,0.395,2.2993e-14,876.63,890.75,902.97,915.23,927.51,939.8,952.01,963.99,975.43,985.81,994.14,998.75,997.03,985.64,961.99,926.35,882.02,832.51,778.83
500.0,0.1,250.0,3.333e-05,5.0,600.0,5.0,0.59,1.322e-14,877.69,903.05,921.16,939.59,958.1,976.61,994.99,1013.1,1030.4,1046.5,1060.0,1069.1,1070.4,1060.0,1034.7,994.8,943.57,884.24,820.1
500.0,0.1,250.0,3.333e-05,5.0,800.0,5.0,0.8,-2.9965e-14,887.11,916.05,940.85,966.0,991.19,1016.3,1041.1,1065.4,1088.9,1110.4,1128.5,1140.5,1142.0,1128.0,1095.1,1044.0,977.76,905.11,840.83
500.0,0.1,250.0,3.333e-05,5.0,1000.0,5.0,0.965,-3.5361e-14,888.72,926.49,956.41,986.82,1017.2,1047.4,1077.3,1106.7,1135.0,1161.8,1185.6,1204.3,1214.0,1209.3,1184.5,1137.0,1068.3,987.58,911.1
500.0,0.1,350.0,3.333e-05,1.0,200.0,5.0,0.1,0.0,654.01,1052.4,1304.8,1468.6,1577.3,1650.6,1700.8,1735.9,1760.8,1779.0,1792.6,1802.9,1810.7,1815.9,1818.3,1816.8,1809.1,1791.7,1758.9
500.0,0.1,350.0,3.333e-05,1.0,400.0,5.0,0.195,8.8132e-16,1036.6,1455.2,1641.3,1729.8,1775.2,1801.0,1817.9,1830.5,1841.5,1851.6,1860.4,1868.2,1874.1,1877.0,1874.7,1864.5,1841.4,1799.4,1733.9
500.0,0.1,350.0,3.333e-05,1.0,600.0,5.0,0.295,-7.0506e-15,1294.6,1644.4,1757.7,1802.1,1825.7,1842.9,1858.1,1872.4,1886.2,1899.4,1911.5,1921.9,1929.1,1930.8,1923.4,1901.3,1858.0,1788.1,1697.2
500.0,0.1,350.0,3.333e-05,1.0,800.0,5.0,0.395,2.8954e-14,1462.2,1732.9,1802.7,1832.3,1853.6,1873.2,1892.1,1910.5,1928.5,1945.7,1961.4,1974.3,1982.6,1982.5,1969.0,1934.5,1872.2,1780.7,1676.1
500.0,0.1,350.0,3.333e-05,1.0,1000.0,5.0,0.495,-5.2879e-15,1572.0,1777.7,1826.5,1854.0,1878.2,1901.9,1925.2,1947.9,1970.0,1991.0,2009.8,2024.9,2034.0,2031.6,2010.8,1963.2,1882.9,1774.5,1660.3
500.0,0.1,350.0,3.333e-05,2.0,200.0,5.0,0.11,-8.8132e-16,797.64,1159.3,1317.1,1387.8,1421.6,1439.1,1449.6,1456.7,1462.3,1467.1,1471.3,1474.8,1477.4,1478.4,1476.8,1471.2,1458.8,1436.7,1400.8
500.0,0.1,350.0,3.333e-05,2.0,400.0,5.0,0.25,-2.644e-15,1215.9,1409.1,1448.0,1463.1,1474.0,1484.2,1494.1,1503.6,1512.7,1521.0,1527.6,1531.1,1529.3,1518.4,1493.2,1449.4,1386.5,1313.2,1253.5
500.0,0.1,350.0,3.333e-05,2.0,600.0,5.0,0.39,5.9611e-15,1362.5,1450.5,1470.7,1486.6,1502.2,1517.5,1532.6,1547.2,1561.0,1573.1,1581.9,1584.6,1576.7,1552.0,1505.0,1436.3,1355.5,1275.0,1199.3
500.0,0.1,350.0,3.333e-05,2.0,800.0,5.0,0.595,-9.6945e-15,1429.1,1471.5,1495.6,1519.2,1542.6,1565.5,1587.7,1608.4,1625.9,1636.5,1634.0,1608.4,1550.9,1464.3,1365.6,1267.0,1142.4,987.67,847.04
500.0,0.1,350.0,3.333e-05,2.0,1000.0,5.0,0.74,-2.2572e-14,1446.1,1483.5,1512.9,1542.1,1570.9,1599.2,1626.6,1652.2,1673.9,1687.7,1685.9,1657.6,1594.5,1502.0,1397.9,1290.8,1154.5,1002.7,867.62
500.0,0.1,350.0,3.333e-05,3.0,200.0,5.0,0.12,-7.0506e-15,883.82,1185.5,1280.0,1312.6,1326.3,1333.9,1339.5,1344.2,1348.4,1352.3,1355.6,1358.1,1359.1,1357.4,1351.5,1338.8,1316.0,1280.0,1230.7
500.0,0.1,350.0,3.333e-05,3.0,400.0,5.0,0.27,-1.7626e-14,1219.8,1320.7,1338.2,1348.8,1358.5,1368.1,1377.5,1386.6,1395.0,1402.4,1407.6,1408.7,1402.9,1385.8,1353.2,1303.6,1242.0,1176.8,1115.5
500.0,0.1,350.0,3.333e-05,3.0,600.0,5.0,0.415,2.7251e-14,1297.8,1339.1,1354.9,1369.6,1384.3,1398.8,1413.2,1427.0,1439.9,1451.1,1458.6,1459.8,1450.3,1424.7,1379.8,1318.5,1248.9,1177.5,1097.9
500.0,0.1,350.0,3.333e-05,3.0,800.0,5.0,0.61,-8.8132e-15,1325.2,1354.0,1375.7,1397.2,1418.6,1439.8,1460.3,1479.8,1496.8,1508.9,1511.7,1498.4,1461.6,1400.2,1322.5,1238.1,1145.6,1040.8,937.5
500.0,0.1,350.0,3.333e-05,3.0,1000.0,5.0,0.76,-6.1692e-15,1328.9,1364.9,1391.6,1418.4,1444.9,1471.1,1496.7,1520.9,1542.3,1558.4,1564.1,1552.1,1514.8,1451.1,1369.5,1278.2,1177.1,1074.9,980.23
