tau_sat,b,tau_0,gamma_0,n,cd,beta,phi,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
2000.0,0.1,350.0,3.333e-05,5.0,600.0,15.0,2,2.0529,2.0523,2.051,2.0494,2.0479,2.0462,2.0443,2.0423,2.0408,2.0413
2000.0,0.1,350.0,3.333e-05,5.0,600.0,15.0,3,2.1281,2.1179,2.1061,2.0945,2.0838,2.0739,2.0649,2.0568,2.0506,2.0485
2000.0,0.1,350.0,3.333e-05,5.0,800.0,15.0,1,5.9669,5.9398,5.9096,5.8795,5.851,5.8245,5.8,5.7778,5.7595,5.7481
2000.0,0.1,350.0,3.333e-05,5.0,800.0,15.0,2,2.0529,2.0519,2.0501,2.0481,2.0459,2.0436,2.0411,2.0387,2.0369,2.0369
2000.0,0.1,350.0,3.333e-05,5.0,800.0,15.0,3,2.1282,2.1147,2.0997,2.0855,2.0728,2.0619,2.0525,2.0445,2.0385,2.036
2000.0,0.1,350.0,3.333e-05,5.0,1000.0,15.0,1,5.967,5.9338,5.8974,5.8619,5.8292,5.7999,5.7739,5.7509,5.7319,5.7189
2000.0,0.1,350.0,3.333e-05,5.0,1000.0,15.0,2,2.053,2.0516,2.0494,2.0468,2.044,2.0412,2.0384,2.0358,2.0338,2.0334
2000.0,0.1,350.0,3.333e-05,5.0,1000.0,15.0,3,2.1283,2.1117,2.0939,2.0776,2.0637,2.0524,2.0432,2.0356,2.0299,2.0273
2000.0,0.1,450.0,3.333e-05,1.0,200.0,15.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,0.1,450.0,3.333e-05,1.0,200.0,15.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,0.1,450.0,3.333e-05,1.0,200.0,15.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,0.1,450.0,3.333e-05,1.0,400.0,15.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,0.1,450.0,3.333e-05,1.0,400.0,15.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,0.1,450.0,3.333e-05,1.0,400.0,15.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,0.1,450.0,3.333e-05,1.0,600.0,15.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,0.1,450.0,3.333e-05,1.0,600.0,15.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,0.1,450.0,3.333e-05,1.0,600.0,15.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,0.1,450.0,3.333e-05,1.0,800.0,15.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,0.1,450.0,3.333e-05,1.0,800.0,15.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,0.1,450.0,3.333e-05,1.0,800.0,15.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,0.1,450.0,3.333e-05,1.0,1000.0,15.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,0.1,450.0,3.333e-05,1.0,1000.0,15.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,0.1,450.0,3.333e-05,1.0,1000.0,15.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,0.1,450.0,3.333e-05,2.0,200.0,15.0,1,5.9657,5.9643,5.9617,5.9586,5.9554,5.9522,5.949,5.9458,5.9426,5.9399
2000.0,0.1,450.0,3.333e-05,2.0,200.0,15.0,2,2.053,2.0529,2.0527,2.0525,2.0523,2.052,2.0517,2.0514,2.0511,2.0509
2000.0,0.1,450.0,3.333e-05,2.0,200.0,15.0,3,2.1276,2.1271,2.1262,2.1251,2.124,2.1229,2.1218,2.1207,2.1196,2.1187
2000.0,0.1,450.0,3.333e-05,2.0,400.0,15.0,1,5.9659,5.9623,5.957,5.9511,5.9454,5.9398,5.9341,5.9283,5.9226,5.918
2000.0,0.1,450.0,3.333e-05,2.0,400.0,15.0,2,2.053,2.0528,2.0524,2.0519,2.0514,2.0508,2.0503,2.0497,2.0492,2.0488
2000.0,0.1,450.0,3.333e-05,2.0,400.0,15.0,3,2.1276,2.1263,2.1245,2.1225,2.1205,2.1185,2.1166,2.1146,2.1127,2.1112
2000.0,0.1,450.0,3.333e-05,2.0,600.0,15.0,1,5.9661,5.9602,5.9524,5.9442,5.9361,5.9282,5.9201,5.912,5.904,5.8975
2000.0,0.1,450.0,3.333e-05,2.0,600.0,15.0,2,2.053,2.0526,2.052,2.0512,2.0505,2.0497,2.0489,2.0481,2.0473,2.0468
2000.0,0.1,450.0,3.333e-05,2.0,600.0,15.0,3,2.1277,2.1257,2.1229,2.1201,2.1173,2.1146,2.1118,2.1091,2.1064,2.1045
2000.0,0.1,450.0,3.333e-05,2.0,800.0,15.0,1,5.9663,5.9581,5.9481,5.9377,5.9275,5.9175,5.9073,5.8969,5.8869,5.8787
2000.0,0.1,450.0,3.333e-05,2.0,800.0,15.0,2,2.053,2.0525,2.0516,2.0506,2.0496,2.0487,2.0476,2.0465,2.0455,2.0448
2000.0,0.1,450.0,3.333e-05,2.0,800.0,15.0,3,2.1277,2.1249,2.1214,2.1178,2.1143,2.1109,2.1074,2.104,2.1007,2.0983
2000.0,0.1,450.0,3.333e-05,2.0,1000.0,15.0,1,5.9664,5.9561,5.9438,5.9313,5.919,5.9068,5.8944,5.882,5.8701,5.8608
2000.0,0.1,450.0,3.333e-05,2.0,1000.0,15.0,2,2.053,2.0523,2.0512,2.05,2.0488,2.0476,2.0463,2.0449,2.0436,2.0429
2000.0,0.1,450.0,3.333e-05,2.0,1000.0,15.0,3,2.1278,2.1243,2.12,2.1156,2.1115,2.1074,2.1033,2.0991,2.0953,2.0928
2000.0,0.1,450.0,3.333e-05,3.0,200.0,15.0,1,5.9658,5.9635,5.9589,5.9535,5.9482,5.943,5.9377,5.9323,5.9272,5.9233
2000.0,0.1,450.0,3.333e-05,3.0,200.0,15.0,2,2.053,2.0529,2.0526,2.0523,2.0519,2.0515,2.051,2.0506,2.0501,2.0498
2000.0,0.1,450.0,3.333e-05,3.0,200.0,15.0,3,2.1276,2.1266,2.1246,2.1224,2.1201,2.1178,2.1156,2.1133,2.1111,2.1095
2000.0,0.1,450.0,3.333e-05,3.0,400.0,15.0,1,5.9662,5.9599,5.9508,5.9412,5.9317,5.9224,5.913,5.9034,5.8941,5.8866
2000.0,0.1,450.0,3.333e-05,3.0,400.0,15.0,2,2.0529,2.0526,2.052,2.0512,2.0504,2.0496,2.0487,2.0478,2.047,2.0463
2000.0,0.1,450.0,3.333e-05,3.0,400.0,15.0,3,2.1277,2.125,2.1212,2.117,2.113,2.109,2.1051,2.1012,2.0974,2.0946
2000.0,0.1,450.0,3.333e-05,3.0,600.0,15.0,1,5.9665,5.9559,5.9426,5.9287,5.9151,5.9018,5.8882,5.8745,5.8617,5.8522
2000.0,0.1,450.0,3.333e-05,3.0,600.0,15.0,2,2.0529,2.0524,2.0514,2.0502,2.049,2.0477,2.0464,2.045,2.0437,2.043
2000.0,0.1,450.0,3.333e-05,3.0,600.0,15.0,3,2.1279,2.1235,2.1177,2.1118,2.1061,2.1006,2.0952,2.0898,2.0848,2.0817
2000.0,0.1,450.0,3.333e-05,3.0,800.0,15.0,1,5.9667,5.9522,5.9348,5.9171,5.8997,5.8827,5.8655,5.8484,5.8326,5.8215
2000.0,0.1,450.0,3.333e-05,3.0,800.0,15.0,2,2.0529,2.0521,2.0507,2.0491,2.0475,2.0459,2.044,2.0421,2.0404,2.0397
2000.0,0.1,450.0,3.333e-05,3.0,800.0,15.0,3,2.128,2.1219,2.1144,2.1069,2.0998,2.093,2.0863,2.0798,2.0741,2.0707
2000.0,0.1,450.0,3.333e-05,3.0,1000.0,15.0,1,5.967,5.9488,5.9278,5.9065,5.8857,5.8654,5.8452,5.8253,5.8072,5.7941
2000.0,0.1,450.0,3.333e-05,3.0,1000.0,15.0,2,2.053,2.0519,2.0502,2.0482,2.0462,2.0441,2.0419,2.0395,2.0374,2.0364
2000.0,0.1,450.0,3.333e-05,3.0,1000.0,15.0,3,2.1281,2.1203,2.1114,2.1025,2.0941,2.0862,2.0786,2.0713,2.065,2.0612
2000.0,0.1,450.0,3.333e-05,4.0,200.0,15.0,1,5.9658,5.9629,5.957,5.9502,5.9436,5.9372,5.9307,5.924,5.9177,5.9132
2000.0,0.1,450.0,3.333e-05,4.0,200.0,15.0,2,2.053,2.0528,2.0526,2.0523,2.052,2.0515,2.051,2.0506,2.0502,2.0499
2000.0,0.1,450.0,3.333e-05,4.0,200.0,15.0,3,2.1276,2.1262,2.1235,2.1203,2.1172,2.1142,2.1111,2.108,2.105,2.103
2000.0,0.1,450.0,3.333e-05,4.0,400.0,15.0,1,5.9663,5.9579,5.9461,5.9337,5.9217,5.91,5.898,5.8857,5.8742,5.8669
2000.0,0.1,450.0,3.333e-05,4.0,400.0,15.0,2,2.0529,2.0527,2.052,2.0512,2.0504,2.0495,2.0485,2.0475,2.0467,2.0464
2000.0,0.1,450.0,3.333e-05,4.0,400.0,15.0,3,2.1278,2.1239,2.1184,2.1126,2.1069,2.1015,2.096,2.0906,2.0857,2.0829
2000.0,0.1,450.0,3.333e-05,4.0,600.0,15.0,1,5.9668,5.953,5.936,5.9184,5.9014,5.8846,5.8677,5.8508,5.8356,5.8256
2000.0,0.1,450.0,3.333e-05,4.0,600.0,15.0,2,2.0529,2.0525,2.0514,2.0501,2.0489,2.0475,2.046,2.0444,2.043,2.0426
2000.0,0.1,450.0,3.333e-05,4.0,600.0,15.0,3,2.128,2.1216,2.1136,2.1054,2.0976,2.0901,2.0829,2.0759,2.0698,2.0665
2000.0,0.1,450.0,3.333e-05,4.0,800.0,15.0,1,5.967,5.948,5.9256,5.903,5.8811,5.8597,5.8386,5.8182,5.8006,5.7904
2000.0,0.1,450.0,3.333e-05,4.0,800.0,15.0,2,2.0529,2.0522,2.0507,2.049,2.0472,2.0453,2.0432,2.041,2.0393,2.0392
2000.0,0.1,450.0,3.333e-05,4.0,800.0,15.0,3,2.1281,2.1193,2.1087,2.0983,2.0886,2.0795,2.0709,2.063,2.0566,2.0539
2000.0,0.1,450.0,3.333e-05,4.0,1000.0,15.0,1,5.9674,5.9436,5.9169,5.89,5.864,5.839,5.8152,5.7929,5.7735,5.76
2000.0,0.1,450.0,3.333e-05,4.0,1000.0,15.0,2,2.0529,2.0519,2.05,2.0478,2.0456,2.0432,2.0407,2.0381,2.036,2.0351
2000.0,0.1,450.0,3.333e-05,4.0,1000.0,15.0,3,2.1283,2.1172,2.1047,2.0925,2.0813,2.0711,2.0619,2.0537,2.0471,2.0434
2000.0,0.1,450.0,3.333e-05,5.0,200.0,15.0,1,5.9659,5.9626,5.9558,5.9483,5.9409,5.9338,5.9267,5.9193,5.9122,5.9073
2000.0,0.1,450.0,3.333e-05,5.0,200.0,15.0,2,2.053,2.0529,2.0527,2.0525,2.0522,2.0517,2.0513,2.0509,2.0505,2.0502
2000.0,0.1,450.0,3.333e-05,5.0,200.0,15.0,3,2.1277,2.126,2.1228,2.1191,2.1154,2.1119,2.1083,2.1046,2.1012,2.0987
2000.0,0.1,450.0,3.333e-05,5.0,400.0,15.0,1,5.9665,5.9568,5.9437,5.93,5.9167,5.9037,5.8904,5.8769,5.8642,5.8554
2000.0,0.1,450.0,3.333e-05,5.0,400.0,15.0,2,2.0529,2.0528,2.0522,2.0515,2.0507,2.0499,2.049,2.048,2.0472,2.0469
2000.0,0.1,450.0,3.333e-05,5.0,400.0,15.0,3,2.1279,2.1232,2.1167,2.1099,2.1033,2.097,2.0906,2.0843,2.0786,2.075
2000.0,0.1,450.0,3.333e-05,5.0,600.0,15.0,1,5.967,5.9509,5.9316,5.9118,5.8925,5.8736,5.8549,5.8365,5.8205,5.811
2000.0,0.1,450.0,3.333e-05,5.0,600.0,15.0,2,2.0528,2.0525,2.0515,2.0503,2.0491,2.0478,2.0463,2.0447,2.0433,2.0434
2000.0,0.1,450.0,3.333e-05,5.0,600.0,15.0,3,2.1281,2.1203,2.1107,2.1009,2.0916,2.0829,2.0745,2.0667,2.0603,2.0572
2000.0,0.1,450.0,3.333e-05,5.0,800.0,15.0,1,5.9673,5.9453,5.9202,5.8948,5.8702,5.8466,5.8242,5.8032,5.7855,5.7743
2000.0,0.1,450.0,3.333e-05,5.0,800.0,15.0,2,2.0529,2.0523,2.0509,2.0493,2.0476,2.0457,2.0436,2.0415,2.0398,2.0397
2000.0,0.1,450.0,3.333e-05,5.0,800.0,15.0,3,2.1283,2.1176,2.1051,2.0927,2.0813,2.071,2.0617,2.0535,2.0471,2.0441
2000.0,0.1,450.0,3.333e-05,5.0,1000.0,15.0,1,5.9674,5.9398,5.9088,5.8779,5.8487,5.8217,5.7968,5.7744,5.7559,5.7443
2000.0,0.1,450.0,3.333e-05,5.0,1000.0,15.0,2,2.0529,2.052,2.0502,2.0481,2.0458,2.0434,2.0409,2.0384,2.0365,2.0365
2000.0,0.1,450.0,3.333e-05,5.0,1000.0,15.0,3,2.1284,2.1148,2.0995,2.0849,2.0719,2.0607,2.0512,2.0432,2.0371,2.0346
1.0,0.1,50.0,3.333e-05,1.0,200.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,50.0,3.333e-05,1.0,200.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,50.0,3.333e-05,1.0,200.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,50.0,3.333e-05,1.0,400.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,50.0,3.333e-05,1.0,400.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,50.0,3.333e-05,1.0,400.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,50.0,3.333e-05,1.0,600.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,50.0,3.333e-05,1.0,600.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,50.0,3.333e-05,1.0,600.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,50.0,3.333e-05,1.0,800.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,50.0,3.333e-05,1.0,800.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,50.0,3.333e-05,1.0,800.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,50.0,3.333e-05,1.0,1000.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,50.0,3.333e-05,1.0,1000.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,50.0,3.333e-05,1.0,1000.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,50.0,3.333e-05,2.0,200.0,20.0,1,5.9645,5.9353,5.9028,5.8718,5.8424,5.8131,5.7838,5.7584,5.7487,5.7763
1.0,0.1,50.0,3.333e-05,2.0,200.0,20.0,2,2.0525,2.0503,2.0468,2.0435,2.0402,2.0366,2.0324,2.0289,2.0295,2.0409
1.0,0.1,50.0,3.333e-05,2.0,200.0,20.0,3,2.127,2.1171,2.1059,2.0957,2.0865,2.0774,2.0682,2.0608,2.0605,2.0773
1.0,0.1,50.0,3.333e-05,2.0,400.0,20.0,1,5.9659,5.9297,5.8932,5.8573,5.8227,5.7899,5.7596,5.732,5.7073,5.6856
1.0,0.1,50.0,3.333e-05,2.0,400.0,20.0,2,2.053,2.0496,2.0459,2.0419,2.0377,2.0334,2.0292,2.0251,2.0213,2.0178
1.0,0.1,50.0,3.333e-05,2.0,400.0,20.0,3,2.1277,2.1151,2.1028,2.0911,2.0803,2.0703,2.0613,2.0534,2.0465,2.0406
1.0,0.1,50.0,3.333e-05,2.0,600.0,20.0,1,5.9659,5.9297,5.8932,5.8573,5.8227,5.7899,5.7596,5.732,5.7073,5.6856
1.0,0.1,50.0,3.333e-05,2.0,600.0,20.0,2,2.053,2.0496,2.0459,2.0419,2.0377,2.0334,2.0292,2.0251,2.0213,2.0178
1.0,0.1,50.0,3.333e-05,2.0,600.0,20.0,3,2.1277,2.1151,2.1028,2.0911,2.0803,2.0703,2.0613,2.0534,2.0465,2.0406
1.0,0.1,50.0,3.333e-05,2.0,800.0,20.0,1,5.9659,5.9297,5.8932,5.8573,5.8227,5.7899,5.7596,5.732,5.7073,5.6856
1.0,0.1,50.0,3.333e-05,2.0,800.0,20.0,2,2.053,2.0496,2.0459,2.0419,2.0377,2.0334,2.0292,2.0251,2.0213,2.0178
1.0,0.1,50.0,3.333e-05,2.0,800.0,20.0,3,2.1277,2.1151,2.1028,2.0911,2.0803,2.0703,2.0613,2.0534,2.0465,2.0406
1.0,0.1,50.0,3.333e-05,2.0,1000.0,20.0,1,5.9659,5.9297,5.8932,5.8573,5.8227,5.7899,5.7596,5.732,5.7073,5.6856
1.0,0.1,50.0,3.333e-05,2.0,1000.0,20.0,2,2.053,2.0496,2.0459,2.0419,2.0377,2.0334,2.0292,2.0251,2.0213,2.0178
1.0,0.1,50.0,3.333e-05,2.0,1000.0,20.0,3,2.1277,2.1151,2.1028,2.0911,2.0803,2.0703,2.0613,2.0534,2.0465,2.0406
1.0,0.1,50.0,3.333e-05,3.0,200.0,20.0,1,5.9634,5.9102,5.8517,5.7994,5.7556,5.7184,5.6861,5.6618,5.6577,5.7
1.0,0.1,50.0,3.333e-05,3.0,200.0,20.0,2,2.0521,2.0485,2.0421,2.0359,2.0305,2.0254,2.0205,2.0171,2.02,2.0385
1.0,0.1,50.0,3.333e-05,3.0,200.0,20.0,3,2.1266,2.1037,2.0807,2.062,2.0479,2.0369,2.0278,2.0218,2.0247,2.0492
1.0,0.1,50.0,3.333e-05,3.0,400.0,20.0,1,5.9658,5.9064,5.8473,5.7933,5.7472,5.7095,5.6797,5.6564,5.6384,5.6245
1.0,0.1,50.0,3.333e-05,3.0,400.0,20.0,2,2.0529,2.0479,2.0417,2.0353,2.0292,2.024,2.0198,2.0167,2.0144,2.0129
1.0,0.1,50.0,3.333e-05,3.0,400.0,20.0,3,2.1278,2.1022,2.0792,2.0601,2.0452,2.0342,2.0264,2.0209,2.017,2.0147
1.0,0.1,50.0,3.333e-05,3.0,600.0,20.0,1,5.9658,5.9064,5.8473,5.7933,5.7472,5.7095,5.6797,5.6564,5.6384,5.6245
1.0,0.1,50.0,3.333e-05,3.0,600.0,20.0,2,2.0529,2.0479,2.0417,2.0353,2.0292,2.024,2.0198,2.0167,2.0144,2.0129
1.0,0.1,50.0,3.333e-05,3.0,600.0,20.0,3,2.1278,2.1022,2.0792,2.0601,2.0452,2.0342,2.0264,2.0209,2.017,2.0147
1.0,0.1,50.0,3.333e-05,3.0,800.0,20.0,1,5.9658,5.9064,5.8473,5.7933,5.7472,5.7095,5.6797,5.6564,5.6384,5.6245
1.0,0.1,50.0,3.333e-05,3.0,800.0,20.0,2,2.0529,2.0479,2.0417,2.0353,2.0292,2.024,2.0198,2.0167,2.0144,2.0129
1.0,0.1,50.0,3.333e-05,3.0,800.0,20.0,3,2.1278,2.1022,2.0792,2.0601,2.0452,2.0342,2.0264,2.0209,2.017,2.0147
1.0,0.1,50.0,3.333e-05,3.0,1000.0,20.0,1,5.9658,5.9064,5.8473,5.7933,5.7472,5.7095,5.6797,5.6564,5.6384,5.6245
1.0,0.1,50.0,3.333e-05,3.0,1000.0,20.0,2,2.0529,2.0479,2.0417,2.0353,2.0292,2.024,2.0198,2.0167,2.0144,2.0129
1.0,0.1,50.0,3.333e-05,3.0,1000.0,20.0,3,2.1278,2.1022,2.0792,2.0601,2.0452,2.0342,2.0264,2.0209,2.017,2.0147
1.0,0.1,50.0,3.333e-05,4.0,200.0,20.0,1,5.9655,5.8961,5.8283,5.7712,5.727,5.6935,5.6671,5.6459,5.6326,5.637
1.0,0.1,50.0,3.333e-05,4.0,200.0,20.0,2,2.0524,2.0483,2.0416,2.0351,2.0299,2.0258,2.0225,2.02,2.0197,2.025
1.0,0.1,50.0,3.333e-05,4.0,200.0,20.0,3,2.1278,2.0948,2.0668,2.0461,2.0323,2.0233,2.017,2.0124,2.0109,2.0181
1.0,0.1,50.0,3.333e-05,4.0,400.0,20.0,1,5.9669,5.8922,5.8228,5.7647,5.7196,5.6861,5.661,5.6413,5.6256,5.6153
1.0,0.1,50.0,3.333e-05,4.0,400.0,20.0,2,2.0529,2.0478,2.0411,2.0345,2.029,2.0248,2.0219,2.0199,2.0185,2.0178
1.0,0.1,50.0,3.333e-05,4.0,400.0,20.0,3,2.1285,2.093,2.0647,2.0441,2.0301,2.0213,2.0157,2.0118,2.0092,2.0085
1.0,0.1,50.0,3.333e-05,4.0,600.0,20.0,1,5.9669,5.8922,5.8228,5.7647,5.7196,5.6861,5.661,5.6413,5.6256,5.6153
1.0,0.1,50.0,3.333e-05,4.0,600.0,20.0,2,2.0529,2.0478,2.0411,2.0345,2.029,2.0248,2.0219,2.0199,2.0185,2.0178
1.0,0.1,50.0,3.333e-05,4.0,600.0,20.0,3,2.1285,2.093,2.0647,2.0441,2.0301,2.0213,2.0157,2.0118,2.0092,2.0085
1.0,0.1,50.0,3.333e-05,4.0,800.0,20.0,1,5.9669,5.8922,5.8228,5.7647,5.7196,5.6861,5.661,5.6413,5.6256,5.6153
1.0,0.1,50.0,3.333e-05,4.0,800.0,20.0,2,2.0529,2.0478,2.0411,2.0345,2.029,2.0248,2.0219,2.0199,2.0185,2.0178
1.0,0.1,50.0,3.333e-05,4.0,800.0,20.0,3,2.1285,2.093,2.0647,2.0441,2.0301,2.0213,2.0157,2.0118,2.0092,2.0085
1.0,0.1,50.0,3.333e-05,4.0,1000.0,20.0,1,5.9669,5.8922,5.8228,5.7647,5.7196,5.6861,5.661,5.6413,5.6256,5.6153
1.0,0.1,50.0,3.333e-05,4.0,1000.0,20.0,2,2.0529,2.0478,2.0411,2.0345,2.029,2.0248,2.0219,2.0199,2.0185,2.0178
1.0,0.1,50.0,3.333e-05,4.0,1000.0,20.0,3,2.1285,2.093,2.0647,2.0441,2.0301,2.0213,2.0157,2.0118,2.0092,2.0085
1.0,0.1,50.0,3.333e-05,5.0,200.0,20.0,1,5.9671,5.8849,5.8115,5.7535,5.7108,5.6797,5.6556,5.6359,5.6232,5.6279
1.0,0.1,50.0,3.333e-05,5.0,200.0,20.0,2,2.0524,2.0483,2.0416,2.0354,2.0308,2.0275,2.025,2.0231,2.0231,2.0285
1.0,0.1,50.0,3.333e-05,5.0,200.0,20.0,3,2.1287,2.0877,2.0569,2.0363,2.0236,2.0161,2.0111,2.0073,2.0064,2.0136
1.0,0.1,50.0,3.333e-05,5.0,400.0,20.0,1,5.9682,5.8845,5.8118,5.7539,5.7106,5.6791,5.6556,5.6368,5.6215,5.6121
1.0,0.1,50.0,3.333e-05,5.0,400.0,20.0,2,2.0529,2.0481,2.0417,2.0356,2.0308,2.0274,2.0251,2.0235,2.0224,2.0219
1.0,0.1,50.0,3.333e-05,5.0,400.0,20.0,3,2.1293,2.0874,2.057,2.0365,2.0236,2.0158,2.0111,2.0078,2.0054,2.005
1.0,0.1,50.0,3.333e-05,5.0,600.0,20.0,1,5.9682,5.8845,5.8118,5.7539,5.7106,5.6791,5.6556,5.6368,5.6215,5.6121
1.0,0.1,50.0,3.333e-05,5.0,600.0,20.0,2,2.0529,2.0481,2.0417,2.0356,2.0308,2.0274,2.0251,2.0235,2.0224,2.0219
1.0,0.1,50.0,3.333e-05,5.0,600.0,20.0,3,2.1293,2.0874,2.057,2.0365,2.0236,2.0158,2.0111,2.0078,2.0054,2.005
1.0,0.1,50.0,3.333e-05,5.0,800.0,20.0,1,5.9682,5.8845,5.8118,5.7539,5.7106,5.6791,5.6556,5.6368,5.6215,5.6121
1.0,0.1,50.0,3.333e-05,5.0,800.0,20.0,2,2.0529,2.0481,2.0417,2.0356,2.0308,2.0274,2.0251,2.0235,2.0224,2.0219
1.0,0.1,50.0,3.333e-05,5.0,800.0,20.0,3,2.1293,2.0874,2.057,2.0365,2.0236,2.0158,2.0111,2.0078,2.0054,2.005
1.0,0.1,50.0,3.333e-05,5.0,1000.0,20.0,1,5.9682,5.8845,5.8118,5.7539,5.7106,5.6791,5.6556,5.6368,5.6215,5.6121
1.0,0.1,50.0,3.333e-05,5.0,1000.0,20.0,2,2.0529,2.0481,2.0417,2.0356,2.0308,2.0274,2.0251,2.0235,2.0224,2.0219
1.0,0.1,50.0,3.333e-05,5.0,1000.0,20.0,3,2.1293,2.0874,2.057,2.0365,2.0236,2.0158,2.0111,2.0078,2.0054,2.005
1.0,0.1,150.0,3.333e-05,1.0,200.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,150.0,3.333e-05,1.0,200.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,150.0,3.333e-05,1.0,200.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,150.0,3.333e-05,1.0,400.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,150.0,3.333e-05,1.0,400.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,150.0,3.333e-05,1.0,400.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,150.0,3.333e-05,1.0,600.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,150.0,3.333e-05,1.0,600.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,150.0,3.333e-05,1.0,600.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,150.0,3.333e-05,1.0,800.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,150.0,3.333e-05,1.0,800.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
