tau_sat,b,tau_0,gamma_0,n,g0_phi_1,g0_Phi,g0_phi_2,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2,g22_phi_1,g22_Phi,g22_phi_2,g23_phi_1,g23_Phi,g23_phi_2,g24_phi_1,g24_Phi,g24_phi_2,g25_phi_1,g25_Phi,g25_phi_2,g26_phi_1,g26_Phi,g26_phi_2,g27_phi_1,g27_Phi,g27_phi_2,g28_phi_1,g28_Phi,g28_phi_2,g29_phi_1,g29_Phi,g29_phi_2,g30_phi_1,g30_Phi,g30_phi_2,g31_phi_1,g31_Phi,g31_phi_2,g32_phi_1,g32_Phi,g32_phi_2,g33_phi_1,g33_Phi,g33_phi_2,g34_phi_1,g34_Phi,g34_phi_2,g35_phi_1,g35_Phi,g35_phi_2,g36_phi_1,g36_Phi,g36_phi_2,g37_phi_1,g37_Phi,g37_phi_2,g38_phi_1,g38_Phi,g38_phi_2,g39_phi_1,g39_Phi,g39_phi_2,g40_phi_1,g40_Phi,g40_phi_2,g41_phi_1,g41_Phi,g41_phi_2,g42_phi_1,g42_Phi,g42_phi_2,g43_phi_1,g43_Phi,g43_phi_2,g44_phi_1,g44_Phi,g44_phi_2,g45_phi_1,g45_Phi,g45_phi_2,g46_phi_1,g46_Phi,g46_phi_2,g47_phi_1,g47_Phi,g47_phi_2,g48_phi_1,g48_Phi,g48_phi_2,g49_phi_1,g49_Phi,g49_phi_2,g50_phi_1,g50_Phi,g50_phi_2,g51_phi_1,g51_Phi,g51_phi_2,g52_phi_1,g52_Phi,g52_phi_2,g53_phi_1,g53_Phi,g53_phi_2
400.0,16.0,200.0,3.333e-05,8.0,5.0264,0.27341,0.65554,5.2791,1.5023,1.0879,4.2907,0.57308,1.6948,5.1101,1.3233,1.2259,4.4172,0.53502,1.8848,4.439,0.54318,1.6972,5.6036,1.319,1.0866,6.244,0.26161,0.58822,5.7573,1.2089,0.63217,5.6556,0.62915,6.2719,5.0456,1.3507,1.2164,5.5318,0.89076,0.26472,0.14389,0.26388,0.29349,5.4923,1.2621,1.1937,4.3079,0.44157,1.9473,5.6404,0.35902,0.84321,4.2254,0.9313,1.9918,4.5309,1.194,1.847,5.5958,0.41858,0.95478,5.2681,1.4021,1.1182,3.7345,0.36677,2.1119,6.0038,0.91732,6.2562,4.3566,0.52651,1.9779,5.1999,0.81433,0.19025,5.4451,1.2426,1.1842,5.4767,1.1849,1.0262,5.1111,1.2553,1.2639,5.6303,0.99306,0.91803,5.3527,1.1795,1.0911,5.1295,1.4277,0.45512,4.4594,0.42639,1.7556,5.1619,1.3821,1.2257,5.6985,0.32295,6.2549,4.5574,1.0686,0.53191,6.0326,0.4163,0.61258,4.6826,1.2833,1.8254,4.5574,0.52884,1.9493,5.8975,0.89202,6.1568,5.5884,1.3515,1.044,5.1786,1.4296,1.1916,6.0155,0.13709,0.71292,5.9512,0.22419,0.61072,4.453,0.3347,2.0415,5.5743,1.3625,0.09471,4.3972,0.66787,1.783,5.634,1.3098,1.0591,5.521,0.79763,1.0074,4.6554,0.96557,1.5992,4.243,0.90351,1.7995,4.565,1.2301,0.68323,4.5154,0.60726,1.6472,4.4464,0.55116,1.6906,4.4591,1.2798,0.69819,0.17248,0.43843,0.23773
400.0,16.0,200.0,3.333e-05,16.0,5.0212,0.27495,0.65873,5.2746,1.4886,1.0952,4.3129,0.5733,1.6803,5.1,1.3067,1.239,4.3918,0.54211,1.9135,4.4513,0.54358,1.6871,5.6125,1.3168,1.0844,6.2519,0.25883,0.58402,5.7624,1.2129,0.62355,5.6381,0.62777,0.0057056,5.0342,1.3368,1.2291,5.5232,0.8884,0.27334,0.1469,0.26186,0.29623,5.5047,1.2621,1.1943,4.3064,0.43963,1.953,5.6352,0.35429,0.85005,4.2182,0.93109,2.0008,4.5429,1.1691,1.8183,5.5839,0.4149,0.96658,5.2633,1.379,1.1279,3.7336,0.35998,2.1077,5.999,0.91895,6.265,4.3408,0.53384,1.9973,5.2058,0.80934,0.19079,5.4552,1.242,1.1845,5.4826,1.184,1.023,5.1154,1.2495,1.2694,5.6269,0.99895,0.91782,5.3591,1.1775,1.0887,5.1445,1.4231,0.44289,4.4572,0.42355,1.76,5.1554,1.37,1.2376,5.6668,0.32349,0.00044708,4.5495,1.0742,0.53142,6.0518,0.40931,0.59991,4.6963,1.2726,1.8086,4.534,0.53953,1.9636,5.8884,0.88686,6.1716,5.5981,1.3466,1.0407,5.17,1.4161,1.2015,6.0056,0.1377,0.72858,5.9538,0.21898,0.61237,4.4395,0.3406,2.0593,5.5754,1.3553,0.099642,4.3951,0.67017,1.7875,5.6419,1.3083,1.0566,5.5128,0.80131,1.0101,4.6548,0.96625,1.5999,4.2417,0.90592,1.801,4.5512,1.2362,0.68526,4.5192,0.60834,1.6448,4.4573,0.55162,1.6817,4.4521,1.2862,0.69991,0.18944,0.43347,0.22756
400.0,16.0,200.0,3.333e-05,32.0,5.0138,0.27868,0.66479,5.2728,1.4753,1.1004,4.3274,0.57167,1.669,5.0955,1.2967,1.247,4.3768,0.54722,1.9306,4.4601,0.54385,1.6789,5.6169,1.3184,1.0819,6.2455,0.2581,0.59305,5.7616,1.2157,0.6207,5.6278,0.62785,0.01559,5.0278,1.3262,1.2379,5.5176,0.88935,0.28135,0.13813,0.26005,0.30794,5.5105,1.2645,1.1934,4.3098,0.43792,1.9517,5.6417,0.35304,0.84706,4.2138,0.93198,2.0064,4.5437,1.1591,1.8115,5.5862,0.41318,0.96721,5.2607,1.3613,1.134,3.724,0.35694,2.1116,5.9992,0.91977,6.2667,4.3374,0.53647,2.0046,5.2064,0.80609,0.19424,5.4602,1.2439,1.1831,5.4852,1.185,1.0203,5.1231,1.2492,1.2699,5.6236,1.0022,0.91786,5.3628,1.1779,1.086,5.1553,1.4182,0.43496,4.4588,0.42193,1.7589,5.1546,1.3624,1.2442,5.6476,0.32473,0.0186,4.5531,1.0754,0.52655,6.0694,0.40746,0.58858,4.7034,1.2644,1.7957,4.525,0.54394,1.9712,5.887,0.88517,6.1757,5.6035,1.3467,1.0371,5.1649,1.4051,1.2079,5.9824,0.13823,0.75481,5.9498,0.2154,0.61868,4.4386,0.34266,2.0643,5.5755,1.3506,0.10233,4.3946,0.67185,1.7893,5.6452,1.3101,1.0541,5.507,0.8025,1.0121,4.6539,0.96705,1.6008,4.242,0.90785,1.802,4.5428,1.2392,0.68626,4.5227,0.60922,1.6419,4.4653,0.55193,1.6743,4.447,1.2897,0.70092,0.19235,0.43006,0.22894
800.0,0.5,200.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379,4.5378,0.48469,1.8891,5.0444,0.83758,3.5435,5.4261,1.3024,1.1978,5.4517,1.2561,4.122,5.1679,1.3423,1.2036,5.6622,0.95412,0.93572,5.3443,1.2595,4.161,5.1956,1.3859,0.52988,4.4309,0.35935,1.7827,5.206,1.438,1.1927,5.8881,0.31095,6.1042,4.7331,1.0491,0.55667,5.849,0.46034,0.84978,4.6263,1.2157,1.9434,4.7417,0.60856,1.9433,6.0073,0.84212,6.0859,5.5819,1.4711,0.98033,5.2102,1.4598,1.1492,5.6068,0.15897,1.0728,5.7748,0.20793,0.71721,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,4.398,0.64041,1.7902,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.6464,0.98546,1.6561,4.2468,0.89462,1.7717,4.7171,1.1415,0.68695,4.4799,0.57292,1.6494,4.3526,0.51166,1.7294,4.5129,1.2377,0.69137,6.1911,0.42025,0.47232
800.0,0.5,200.0,3.333e-05,2.0,4.9807,0.35354,0.72641,5.2918,1.5042,1.0434,4.1435,0.55748,1.7319,5.1578,1.3709,1.189,4.5495,0.49154,1.802,4.3639,0.51868,1.7392,5.5988,1.3765,1.0842,5.9848,0.2859,0.82965,5.6853,1.2167,0.62404,5.7062,0.6312,6.2394,5.0827,1.3791,1.1864,5.4641,0.98218,0.3608,6.2438,0.2554,0.44351,5.4672,1.2958,1.2103,4.3387,0.40328,1.9173,5.6767,0.36913,0.80955,4.2476,0.95003,2.0242,4.4732,1.2092,1.9863,5.6375,0.43749,0.94814,5.298,1.4435,1.0663,3.7752,0.39039,2.0508,6.0431,0.91483,6.2382,4.5005,0.48115,1.8859,5.1036,0.8185,0.29464,5.4299,1.2803,1.1907,5.4646,1.2277,1.0166,5.1627,1.3183,1.2235,5.6422,0.97599,0.91667,5.3518,1.2344,1.0657,5.1533,1.4109,0.49676,4.4551,0.39374,1.7578,5.1979,1.416,1.2087,5.811,0.31427,6.1688,4.6825,1.0692,0.51666,5.9227,0.42894,0.73325,4.6483,1.264,1.8801,4.6882,0.55855,1.9286,5.967,0.8506,6.1128,5.5932,1.4362,1.0225,5.2013,1.4482,1.1763,5.7216,0.14355,0.97346,5.846,0.20678,0.68229,4.4926,0.32804,2.0028,5.5801,1.395,0.14122,4.4004,0.6528,1.7824,5.6238,1.3596,1.0593,5.5909,0.76411,0.99625,4.6485,0.98016,1.6205,4.2472,0.90228,1.7927,4.6548,1.1867,0.66801,4.4926,0.58783,1.6527,4.3781,0.52702,1.7266,4.4807,1.2628,0.6862,6.2758,0.41433,0.3895
800.0,0.5,200.0,3.333e-05,4.0,5.0201,0.29418,0.66883,5.2843,1.5085,1.0813,4.2271,0.56359,1.7235,5.1301,1.3437,1.2114,4.4815,0.51563,1.8335,4.4127,0.53838,1.7155,5.5978,1.335,1.0876,6.1819,0.26617,0.64499,5.7379,1.2061,0.64095,5.6747,0.63215,6.2564,5.0588,1.3628,1.2058,5.5218,0.92775,0.28994,0.09414,0.26056,0.33154,5.4766,1.271,1.1959,4.3282,0.43415,1.9242,5.6594,0.36563,0.82621,4.2328,0.93448,1.9876,4.5044,1.2207,1.9002,5.6233,0.42271,0.93301,5.2759,1.4217,1.1067,3.7255,0.37524,2.1217,6.0137,0.9159,6.2431,4.4211,0.50414,1.9269,5.1785,0.81503,0.20719,5.4349,1.2523,1.1843,5.4706,1.1925,1.0273,5.1379,1.2822,1.245,5.6324,0.98686,0.91805,5.3492,1.1911,1.0885,5.1218,1.4283,0.46787,4.4659,0.42289,1.7468,5.1765,1.3964,1.2159,5.7351,0.32241,6.226,4.6065,1.068,0.51935,6.0156,0.42522,0.62721,4.6671,1.291,1.8395,4.6112,0.51973,1.9325,5.9253,0.873,6.1358,5.5854,1.3781,1.0409,5.1868,1.4386,1.184,5.9394,0.13559,0.77775,5.9184,0.21927,0.63399,4.4797,0.32757,2.0135,5.5741,1.3726,0.095972,4.3996,0.66425,1.7791,5.6268,1.3218,1.0613,5.5366,0.78979,1.0019,4.6543,0.96722,1.6009,4.2456,0.90204,1.7977,4.5889,1.221,0.67812,4.5098,0.60384,1.6503,4.4236,0.54655,1.7062,4.4648,1.2735,0.69531,0.10846,0.42866,0.28898
800.0,0.5,200.0,3.333e-05,8.0,5.0295,0.27247,0.65096,5.278,1.5012,1.0888,4.2914,0.57683,1.6953,5.1077,1.322,1.2268,4.4154,0.53537,1.8861,4.4344,0.54398,1.7032,5.6047,1.3192,1.087,6.2421,0.26121,0.59058,5.7554,1.2091,0.63365,5.6562,0.62905,6.2714,5.0439,1.3499,1.217,5.5329,0.89138,0.26398,0.14356,0.26308,0.29326,5.4926,1.2626,1.1942,4.3067,0.44236,1.9494,5.6384,0.35866,0.84522,4.2249,0.93082,1.992,4.529,1.1937,1.8496,5.5938,0.41806,0.95627,5.2664,1.4004,1.1194,3.7323,0.36669,2.1152,6.0023,0.91746,6.2572,4.3545,0.52687,1.9799,5.201,0.81315,0.1899,5.4456,1.2432,1.1847,5.4767,1.1851,1.0259,5.1086,1.2537,1.2652,5.6308,0.99284,0.91791,5.353,1.1797,1.0905,5.1303,1.427,0.45716,4.4586,0.42689,1.7578,5.1597,1.381,1.2262,5.7007,0.32284,6.2531,4.5526,1.0687,0.53543,6.0326,0.41616,0.61231,4.6828,1.2838,1.8245,4.5595,0.52827,1.9493,5.8954,0.8926,6.1585,5.5888,1.3503,1.0436,5.177,1.4288,1.192,6.0123,0.13664,0.71538,5.9545,0.22556,0.60803,4.4543,0.33442,2.0403,5.5746,1.3628,0.094842,4.3964,0.66781,1.7843,5.6347,1.31,1.0594,5.5221,0.79789,1.0075,4.6549,0.96548,1.599,4.2428,0.90369,1.7996,4.5663,1.2312,0.68511,4.5134,0.60739,1.65,4.442,0.55187,1.6962,4.4594,1.2799,0.69806,0.17638,0.43945,0.2344
800.0,0.5,200.0,3.333e-05,16.0,5.0237,0.2744,0.65533,5.2732,1.4854,1.0964,4.3111,0.57667,1.6811,5.0972,1.3049,1.2398,4.3909,0.54169,1.9145,4.4437,0.54475,1.6958,5.6144,1.3176,1.0843,6.2462,0.25789,0.59007,5.7597,1.2129,0.62483,5.6385,0.6277,0.0052285,5.0322,1.3354,1.2298,5.5254,0.88974,0.27352,0.14313,0.25944,0.29882,5.5051,1.263,1.1946,4.3048,0.44052,1.9557,5.6354,0.35385,0.85014,4.217,0.93044,2.0013,4.5383,1.1694,1.8249,5.5847,0.4138,0.96589,5.2614,1.3763,1.1292,3.7307,0.35998,2.1112,5.9975,0.9191,6.266,4.3408,0.53262,1.9984,5.2071,0.80731,0.19048,5.4562,1.2431,1.1846,5.4828,1.1844,1.022,5.1154,1.2489,1.27,5.6272,0.99889,0.91757,5.3598,1.178,1.0871,5.1461,1.4215,0.44603,4.4554,0.42418,1.7632,5.1543,1.369,1.2375,5.6686,0.32336,6.2821,4.5455,1.0733,0.53304,6.0523,0.40901,0.59907,4.6966,1.2731,1.8071,4.5379,0.53668,1.9647,5.8874,0.88673,6.172,5.5988,1.3468,1.0394,5.168,1.4145,1.202,5.9933,0.13647,0.73956,5.9598,0.2203,0.60718,4.4418,0.33968,2.0577,5.5758,1.3553,0.099651,4.3938,0.67027,1.789,5.643,1.309,1.0564,5.5138,0.80165,1.0103,4.6541,0.96617,1.5994,4.2417,0.90613,1.8008,4.5545,1.2375,0.68691,4.5162,0.60878,1.6484,4.4504,0.55272,1.6896,4.4523,1.2863,0.69971,0.18999,0.43267,0.22678
800.0,0.5,200.0,3.333e-05,32.0,5.0158,0.27838,0.66218,5.272,1.4716,1.1017,4.3252,0.57401,1.67,5.0932,1.295,1.2476,4.3777,0.54658,1.9294,4.4531,0.54494,1.6871,5.6185,1.3195,1.0816,6.2388,0.25737,0.60016,5.7601,1.2155,0.62193,5.6291,0.62813,0.014355,5.0268,1.3254,1.2385,5.5201,0.89004,0.28027,0.13281,0.2573,0.31186,5.5098,1.2655,1.1934,4.3091,0.43874,1.9528,5.6437,0.35332,0.84561,4.213,0.93151,2.0064,4.5386,1.1587,1.818,5.5904,0.41236,0.96407,5.2595,1.3591,1.1351,3.718,0.35706,2.1177,5.9989,0.91963,6.2662,4.3389,0.53483,2.0039,5.2072,0.80422,0.19437,5.4606,1.2451,1.183,5.4854,1.1854,1.0194,5.1235,1.2488,1.2703,5.6238,1.0018,0.91786,5.3637,1.1782,1.0843,5.1567,1.4162,0.43781,4.4581,0.42264,1.7605,5.1545,1.362,1.2436,5.6504,0.32461,0.016442,4.5529,1.0734,0.52595,6.0705,0.40801,0.58747,4.703,1.2644,1.7943,4.5308,0.5399,1.9716,5.8873,0.88581,6.1744,5.6039,1.3476,1.0356,5.1637,1.4039,1.2084,5.9687,0.13687,0.76703,5.957,0.21669,0.6122,4.4423,0.34129,2.0612,5.5756,1.351,0.10204,4.3941,0.672,1.7901,5.646,1.311,1.0539,5.5077,0.80237,1.0127,4.6532,0.96695,1.6006,4.2424,0.908,1.8018,4.5473,1.2394,0.68707,4.5202,0.6098,1.6452,4.459,0.55298,1.6817,4.4472,1.2893,0.70074,0.18962,0.429,0.23096
800.0,1.0,200.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379,4.5378,0.48469,1.8891,5.0444,0.83758,3.5435,5.4261,1.3024,1.1978,5.4517,1.2561,0.98045,5.1679,1.3423,1.2036,5.6622,0.95412,0.93572,5.3443,1.2595,1.0194,5.1956,1.3859,0.52988,4.4309,0.35935,1.7827,5.206,1.438,1.1927,5.8881,0.31095,6.1042,4.7331,1.0491,0.55667,5.849,0.46034,0.84978,4.6263,1.2157,1.9434,4.7417,0.60856,1.9433,6.0073,0.84212,6.0859,5.5819,1.4711,0.98033,5.2102,1.4598,1.1492,5.6068,0.15897,1.0728,5.7748,0.20793,0.71721,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,4.398,0.64041,1.7902,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.6464,0.98546,1.6561,4.2468,0.89462,1.7717,4.7171,1.1415,0.68695,4.4799,0.57292,1.6494,4.3526,0.51166,1.7294,4.5129,1.2377,0.69137,6.1911,0.42025,0.47232
800.0,1.0,200.0,3.333e-05,2.0,4.9793,0.35425,0.72751,5.2918,1.5042,1.0423,4.1432,0.55757,1.7311,5.1579,1.3709,1.1883,4.5502,0.49191,1.8021,4.3638,0.51873,1.7391,5.5987,1.3767,1.084,5.9831,0.28654,0.83167,5.6845,1.2171,0.62382,5.7062,0.63121,6.2393,5.0828,1.379,1.1856,5.4631,0.98282,0.36173,6.2426,0.25552,0.44492,5.4671,1.2956,1.2103,4.3395,0.40353,1.9168,5.6755,0.36959,0.81135,4.248,0.95037,2.0247,4.473,1.209,1.9874,5.6367,0.4381,0.94996,5.298,1.4437,1.0653,3.7761,0.39087,2.0491,6.0437,0.91479,6.2381,4.5014,0.48167,1.8858,5.1028,0.81882,0.29592,5.4299,1.2802,1.1907,5.4644,1.2279,1.0163,5.1627,1.3184,1.2231,5.6425,0.97566,0.91706,5.3517,1.2346,1.0653,5.154,1.4105,0.49698,4.4555,0.39397,1.7575,5.1981,1.4161,1.2081,5.8117,0.31422,6.168,4.6833,1.0689,0.51716,5.9213,0.42947,0.73542,4.6479,1.2632,1.8811,4.6892,0.55928,1.9285,5.967,0.85045,6.1124,5.5931,1.4366,1.022,5.2015,1.4483,1.1754,5.7201,0.14382,0.97512,5.8428,0.20689,0.68572,4.4933,0.3293,2.0026,5.5797,1.3953,0.14213,4.4005,0.65288,1.7825,5.6238,1.3597,1.0591,5.5912,0.76384,0.99697,4.6485,0.98002,1.6211,4.2472,0.90226,1.7927,4.6555,1.186,0.66815,4.4927,0.58786,1.6527,4.378,0.52707,1.7265,4.4811,1.2624,0.68641,6.2747,0.41448,0.39102
800.0,1.0,200.0,3.333e-05,4.0,5.0192,0.29517,0.66976,5.2845,1.5086,1.0799,4.2257,0.56295,1.7236,5.131,1.3445,1.2102,4.483,0.5158,1.8333,4.4129,0.53847,1.7152,5.5978,1.3351,1.0874,6.1802,0.26668,0.64671,5.7377,1.2064,0.6403,5.6743,0.63224,6.2567,5.0598,1.3635,1.2045,5.5207,0.92904,0.29161,0.092353,0.26069,0.33377,5.4765,1.2706,1.1959,4.3297,0.43398,1.9233,5.6583,0.36609,0.8281,4.2331,0.93465,1.9882,4.5038,1.2205,1.9022,5.6225,0.4235,0.93538,5.2766,1.4227,1.1053,3.7277,0.37559,2.1185,6.0145,0.91586,6.2429,4.4234,0.50422,1.9262,5.1778,0.81536,0.20817,5.4349,1.2521,1.1843,5.4706,1.1925,1.0272,5.1383,1.2828,1.2442,5.6324,0.98668,0.91836,5.3491,1.1913,1.0884,5.1228,1.4278,0.46788,4.4665,0.42282,1.7465,5.1774,1.3972,1.2149,5.7351,0.32238,6.2258,4.6086,1.0677,0.51899,6.0105,0.42519,0.63301,4.6668,1.2895,1.8408,4.6129,0.52069,1.9324,5.926,0.87236,6.135,5.5854,1.3788,1.0406,5.1876,1.4393,1.1831,5.9367,0.13594,0.7808,5.9122,0.21901,0.64018,4.48,0.32898,2.0137,5.5739,1.3728,0.096862,4.3999,0.66447,1.7792,5.6268,1.3218,1.0611,5.5367,0.78937,1.0024,4.6542,0.96711,1.6014,4.2456,0.90208,1.7979,4.5894,1.2203,0.67802,4.5101,0.60402,1.6502,4.4237,0.54665,1.7059,4.4649,1.2733,0.69553,0.1058,0.42848,0.29205
800.0,1.0,200.0,3.333e-05,8.0,5.0295,0.27258,0.65115,5.2784,1.502,1.0875,4.2919,0.57572,1.695,5.1097,1.3236,1.2253,4.4159,0.53594,1.8867,4.4362,0.54404,1.7016,5.6042,1.3185,1.0871,6.2441,0.26172,0.58854,5.7564,1.2092,0.63299,5.6558,0.62919,6.2717,5.0454,1.3509,1.2156,5.5315,0.89309,0.26526,0.14489,0.26393,0.29274,5.4924,1.2617,1.1943,4.3087,0.44186,1.9478,5.6365,0.35917,0.84776,4.2254,0.93089,1.9921,4.5287,1.1939,1.8513,5.5923,0.41902,0.95894,5.2676,1.4019,1.1179,3.734,0.36692,2.1128,6.0028,0.91744,6.2569,4.3581,0.52673,1.9778,5.2008,0.81397,0.18996,5.4453,1.2424,1.1849,5.4766,1.1846,1.0263,5.1083,1.2542,1.2644,5.6308,0.99256,0.9183,5.3526,1.1794,1.091,5.1302,1.4272,0.45656,4.4598,0.42656,1.7567,5.1614,1.3824,1.2252,5.7006,0.32283,6.2529,4.5551,1.0683,0.53486,6.0274,0.41619,0.61812,4.6823,1.2824,1.8262,4.5608,0.52964,1.9485,5.8963,0.89195,6.1579,5.5881,1.35,1.044,5.1781,1.4297,1.1911,6.0164,0.13725,0.71202,5.9462,0.22479,0.61603,4.4544,0.33578,2.0406,5.5744,1.3629,0.095411,4.3968,0.66799,1.7842,5.6345,1.3094,1.0595,5.5219,0.79754,1.0081,4.655,0.96531,1.5995,4.2429,0.90367,1.7998,4.566,1.2304,0.68488,4.5141,0.60755,1.6496,4.4436,0.55194,1.6948,4.4595,1.2796,0.69835,0.17468,0.44018,0.23662
800.0,1.0,200.0,3.333e-05,16.0,5.024,0.27424,0.65502,5.2738,1.4872,1.0951,4.3127,0.57552,1.6807,5.0994,1.3068,1.2384,4.3908,0.54259,1.9155,4.4462,0.54469,1.6935,5.6137,1.3167,1.0847,6.2496,0.25852,0.58666,5.7611,1.213,0.62412,5.6382,0.62788,0.0054101,5.0339,1.3367,1.2283,5.5235,0.89038,0.27352,0.14561,0.26067,0.29728,5.5049,1.2619,1.1948,4.3064,0.44014,1.9543,5.6324,0.35442,0.85363,4.2178,0.93049,2.0011,4.5392,1.1694,1.824,5.582,0.41499,0.96934,5.2626,1.3783,1.1277,3.732,0.36012,2.1093,5.998,0.91904,6.2657,4.3429,0.53338,1.9969,5.207,0.80845,0.19026,5.4558,1.2421,1.1849,5.4826,1.1838,1.0227,5.1131,1.2483,1.2701,5.6272,0.99852,0.91801,5.3592,1.1774,1.088,5.1454,1.4224,0.44501,4.4567,0.42388,1.762,5.1549,1.3703,1.237,5.6686,0.32336,6.2818,4.5476,1.0738,0.53371,6.0472,0.40911,0.60467,4.6959,1.2719,1.8091,4.5386,0.53893,1.9632,5.8876,0.88673,6.172,5.598,1.346,1.0403,5.1693,1.4159,1.2009,6.0003,0.13725,0.7335,5.9524,0.21985,0.6143,4.4416,0.34116,2.0579,5.5756,1.3556,0.10016,4.3945,0.67043,1.7889,5.6426,1.3082,1.0568,5.5136,0.80127,1.0108,4.6543,0.96598,1.5999,4.2418,0.90608,1.801,4.5535,1.2366,0.68656,4.5172,0.60888,1.6478,4.4527,0.55268,1.6877,4.4523,1.2859,0.70002,0.19026,0.43425,0.22727
800.0,1.0,200.0,3.333e-05,32.0,5.0159,0.27823,0.66223,5.2724,1.4732,1.1008,4.3273,0.57298,1.6692,5.0952,1.2964,1.2472,4.3766,0.54763,1.9319,4.4556,0.54471,1.6848,5.6186,1.3181,1.0822,6.2435,0.2575,0.59558,5.7613,1.2157,0.62081,5.6275,0.62801,0.015977,5.0276,1.3259,1.2378,5.5177,0.89066,0.2815,0.13726,0.25812,0.30856,5.5106,1.264,1.1941,4.3099,0.43821,1.9525,5.6387,0.35317,0.85062,4.2135,0.93149,2.0069,4.5407,1.159,1.8162,5.5852,0.4131,0.96931,5.2605,1.36,1.1344,3.7218,0.35659,2.1136,5.9986,0.91976,6.2671,4.3387,0.53639,2.0047,5.2076,0.80503,0.19402,5.461,1.2438,1.1838,5.4856,1.1846,1.02,5.1215,1.2478,1.2712,5.6238,1.0018,0.9182,5.3636,1.1774,1.0852,5.1564,1.4175,0.43622,4.4588,0.42206,1.76,5.1551,1.3629,1.2441,5.648,0.32442,0.018376,4.5524,1.075,0.52803,6.0663,0.40719,0.59215,4.7033,1.2631,1.796,4.5294,0.54335,1.9713,5.8864,0.88521,6.1763,5.6038,1.3462,1.0366,5.1645,1.4046,1.208,5.9769,0.13729,0.76003,5.951,0.21582,0.61804,4.4397,0.34338,2.0638,5.5754,1.351,0.10311,4.3944,0.67209,1.7904,5.6463,1.3097,1.0544,5.5075,0.80262,1.0132,4.6536,0.96688,1.6011,4.2422,0.90804,1.8021,4.5452,1.2393,0.68708,4.521,0.60974,1.6448,4.4612,0.55277,1.6798,4.447,1.2893,0.70109,0.19261,0.43015,0.22897
