tau_sat,b,tau_0,gamma_0,n,cd,beta,g0_phi_1,g0_Phi,g0_phi_2,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2
100.0,1.0,100.0,3.333e-05,1.0,640.0,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
100.0,1.0,100.0,3.333e-05,1.0,640.0,2.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
100.0,1.0,100.0,3.333e-05,1.0,640.0,4.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
100.0,1.0,100.0,3.333e-05,1.0,640.0,8.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
100.0,1.0,100.0,3.333e-05,1.0,640.0,16.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
100.0,1.0,100.0,3.333e-05,1.0,640.0,32.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
100.0,1.0,100.0,3.333e-05,2.0,20.0,8.0,4.9531,0.35459,0.74653,5.2921,1.5026,1.0386,4.1544,0.56148,1.7134,5.1523,1.3686,1.1899,4.5352,0.49483,1.8125,4.3739,0.52172,1.7307,5.5972,1.3703,1.0825,5.9881,0.29157,0.83752,5.6736,1.2269,0.62824,5.7007,0.63196,6.2417,5.0776,1.3775,1.1861,5.4492,0.9861,0.37506,6.2651,0.25681,0.42561,5.4688,1.2921,1.2072,4.3306,0.40247,1.9265,5.6822,0.36789,0.8025,4.2542,0.95587,2.0348,4.4726,1.204,1.998,5.6375,0.43807,0.9511,5.2943,1.4407,1.062,3.7796,0.39461,2.0437,6.0555,0.91499,6.2386
100.0,1.0,100.0,3.333e-05,2.0,20.0,16.0,4.9522,0.35586,0.74754,5.2923,1.5022,1.0366,4.153,0.56071,1.7146,5.1529,1.3697,1.1891,4.5372,0.49465,1.8126,4.3728,0.52077,1.7313,5.5972,1.3718,1.0826,5.9864,0.29183,0.83908,5.6767,1.2248,0.62858,5.7015,0.63205,6.2418,5.0783,1.3782,1.1852,5.4535,0.9847,0.37206,6.2588,0.25708,0.4314,5.4685,1.2931,1.2081,4.3307,0.40115,1.927,5.6821,0.36841,0.80356,4.2523,0.95397,2.0307,4.4729,1.2056,1.9953,5.6365,0.43923,0.95448,5.2947,1.4411,1.06,3.7811,0.39562,2.0404,6.0573,0.91497,6.2383
100.0,1.0,100.0,3.333e-05,2.0,20.0,32.0,4.9503,0.35705,0.74939,5.2924,1.502,1.0352,4.1523,0.56082,1.7138,5.1532,1.3702,1.1886,4.538,0.49444,1.8125,4.3721,0.52032,1.7315,5.5971,1.3726,1.0826,5.9831,0.29271,0.84254,5.6757,1.2252,0.62828,5.7022,0.63202,6.2415,5.0787,1.3785,1.1845,5.4541,0.98488,0.37195,6.2562,0.25717,0.43364,5.4684,1.2936,1.2085,4.3305,0.40044,1.9274,5.6821,0.36853,0.80368,4.2526,0.95424,2.0313,4.4727,1.2057,1.9958,5.636,0.43985,0.95615,5.2949,1.4413,1.0587,3.7822,0.39627,2.0384,6.0581,0.91495,6.2382
100.0,1.0,100.0,3.333e-05,2.0,80.0,1.0,4.9105,0.3801,0.78542,5.2943,1.4993,1.0081,4.1441,0.56936,1.6889,5.1573,1.3746,1.1775,4.5539,0.49298,1.8091,4.3582,0.51539,1.7364,5.5964,1.3838,1.0793,5.9215,0.311,0.90993,5.6483,1.2413,0.62393,5.7174,0.62992,6.2304,5.0832,1.3798,1.1714,5.4202,1.002,0.40223,6.2214,0.25787,0.46325,5.4666,1.2996,1.2135,4.3254,0.39187,1.9325,5.677,0.36747,0.80481,4.2642,0.96539,2.0554,4.4655,1.1935,2.0308,5.623,0.45139,0.98835,5.297,1.443,1.0335,3.8039,0.40934,2.0001,6.0626,0.91493,6.2398
100.0,1.0,100.0,3.333e-05,2.0,80.0,2.0,4.9592,0.35076,0.73976,5.2916,1.5031,1.0429,4.1567,0.56071,1.7177,5.151,1.3668,1.1924,4.533,0.4966,1.8126,4.3767,0.52341,1.7298,5.5975,1.3678,1.0826,6.0007,0.2888,0.8249,5.6812,1.2227,0.63007,5.6982,0.63216,6.243,5.0762,1.3766,1.1889,5.4616,0.98033,0.36386,6.272,0.25686,0.42068,5.4693,1.2901,1.2059,4.3323,0.4057,1.9244,5.6801,0.36797,0.80532,4.2507,0.95238,2.0269,4.4749,1.2083,1.9868,5.6379,0.43661,0.94776,5.2935,1.4398,1.0659,3.7744,0.39248,2.0512,6.0521,0.91508,6.2386
100.0,1.0,100.0,3.333e-05,2.0,80.0,4.0,4.9654,0.34783,0.73404,5.2914,1.5033,1.0461,4.1576,0.55944,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0098,0.28623,0.81496,5.6853,1.2202,0.63075,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97797,0.35928,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40627,1.924,5.6813,0.36813,0.80455,4.2488,0.95051,2.023,4.4758,1.2101,1.9815,5.6398,0.43529,0.94384,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,80.0,8.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,80.0,16.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,80.0,32.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,160.0,1.0,4.9313,0.36739,0.76569,5.2931,1.501,1.0227,4.1494,0.56651,1.7012,5.1547,1.3711,1.1839,4.5452,0.49473,1.81,4.3661,0.51905,1.7338,5.5971,1.3767,1.0807,5.9545,0.30086,0.87466,5.6623,1.2332,0.62706,5.709,0.63075,6.2358,5.0803,1.3784,1.1789,5.4372,0.993,0.38606,6.2439,0.25723,0.44429,5.4678,1.2953,1.2103,4.3285,0.39789,1.9288,5.6774,0.36754,0.80573,4.2586,0.95981,2.0429,4.4694,1.1994,2.0128,5.6287,0.44522,0.97154,5.2957,1.4416,1.0473,3.7922,0.40199,2.0212,6.0579,0.91503,6.2394
100.0,1.0,100.0,3.333e-05,2.0,160.0,2.0,4.9639,0.34851,0.73537,5.2915,1.5032,1.0454,4.1574,0.55974,1.7205,5.1508,1.3665,1.1933,4.5319,0.49665,1.8127,4.3777,0.52376,1.7296,5.5977,1.367,1.0828,6.0077,0.28682,0.81726,5.6844,1.2208,0.6306,5.6968,0.63238,6.2441,5.076,1.3764,1.19,5.4656,0.97851,0.36034,6.2744,0.25675,0.41863,5.4695,1.2899,1.2056,4.3326,0.40614,1.9241,5.681,0.3681,0.80473,4.2492,0.95093,2.0239,4.4756,1.2096,1.9828,5.6394,0.4356,0.94478,5.2934,1.4395,1.0681,3.7722,0.39137,2.0548,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,160.0,4.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55943,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81488,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40627,1.924,5.6813,0.36813,0.80454,4.2487,0.95049,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94383,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,160.0,8.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,160.0,16.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,160.0,32.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,320.0,1.0,4.9463,0.35862,0.75167,5.2924,1.5021,1.0331,4.153,0.56372,1.7101,5.1529,1.3689,1.1882,4.5392,0.49568,1.8111,4.3715,0.5213,1.7319,5.5974,1.3721,1.0817,5.9786,0.29414,0.84868,5.6724,1.2274,0.62888,5.7033,0.63145,6.2397,5.0783,1.3775,1.184,5.4499,0.98645,0.37433,6.2584,0.25694,0.43215,5.4686,1.2927,1.2081,4.3304,0.40173,1.9266,5.6787,0.36775,0.80556,4.2543,0.95573,2.034,4.4722,1.204,1.9993,5.6334,0.44082,0.95941,5.2947,1.4407,1.0569,3.7834,0.39701,2.0364,6.0551,0.91507,6.239
100.0,1.0,100.0,3.333e-05,2.0,320.0,2.0,4.965,0.34797,0.73432,5.2915,1.5033,1.046,4.1576,0.5595,1.7212,5.1508,1.3664,1.1935,4.5316,0.49666,1.8128,4.3779,0.52385,1.7295,5.5977,1.3668,1.0829,6.0094,0.28636,0.81545,5.6851,1.2203,0.63072,5.6965,0.63243,6.2444,5.0759,1.3764,1.1902,5.4665,0.97808,0.3595,6.275,0.25673,0.41814,5.4695,1.2898,1.2055,4.3327,0.40624,1.9241,5.6812,0.36812,0.80459,4.2488,0.95059,2.0232,4.4757,1.21,1.9818,5.6397,0.43536,0.94406,5.2934,1.4395,1.0687,3.7717,0.39111,2.0556,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,320.0,4.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,320.0,8.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,320.0,16.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,320.0,32.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,640.0,1.0,4.9553,0.35348,0.74333,5.2919,1.5027,1.0392,4.1552,0.56179,1.7155,5.1519,1.3677,1.1908,4.5356,0.49617,1.8118,4.3746,0.52254,1.7308,5.5976,1.3695,1.0823,5.9933,0.29033,0.83288,5.6785,1.224,0.62982,5.7,0.63191,6.242,5.0772,1.377,1.187,5.4578,0.98248,0.36726,6.2664,0.25682,0.42533,5.469,1.2913,1.2069,4.3315,0.4039,1.9254,5.6798,0.36792,0.80518,4.2517,0.95327,2.0288,4.4739,1.2068,1.991,5.6363,0.43821,0.9521,5.2941,1.4401,1.0625,3.7779,0.39415,2.0455,6.0536,0.91507,6.2387
100.0,1.0,100.0,3.333e-05,2.0,640.0,2.0,4.9653,0.34784,0.73407,5.2915,1.5033,1.0461,4.1576,0.55944,1.7214,5.1507,1.3664,1.1935,4.5316,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0098,0.28624,0.81501,5.6853,1.2202,0.63075,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97798,0.3593,6.2751,0.25672,0.41802,5.4695,1.2898,1.2055,4.3327,0.40627,1.924,5.6813,0.36813,0.80455,4.2488,0.95051,2.023,4.4758,1.2101,1.9816,5.6398,0.4353,0.94388,5.2934,1.4395,1.0688,3.7715,0.39105,2.0558,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,640.0,4.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,640.0,8.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,640.0,16.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,2.0,640.0,32.0,4.9654,0.3478,0.73399,5.2914,1.5033,1.0462,4.1576,0.55942,1.7214,5.1507,1.3664,1.1935,4.5315,0.49666,1.8128,4.378,0.52387,1.7295,5.5977,1.3667,1.0829,6.0099,0.28621,0.81487,5.6854,1.2202,0.63076,5.6964,0.63244,6.2445,5.0759,1.3764,1.1903,5.4668,0.97794,0.35924,6.2752,0.25672,0.41798,5.4695,1.2898,1.2055,4.3327,0.40628,1.924,5.6813,0.36813,0.80454,4.2487,0.95048,2.023,4.4758,1.2101,1.9815,5.6398,0.43528,0.94382,5.2934,1.4395,1.0688,3.7715,0.39103,2.0559,6.052,0.91507,6.2384
100.0,1.0,100.0,3.333e-05,4.0,10.0,1.0,4.8719,0.40699,0.8236,5.2971,1.4941,0.97532,4.1315,0.57162,1.6673,5.1649,1.3857,1.1595,4.5741,0.48672,1.8092,4.3391,0.50432,1.7433,5.5943,1.4033,1.0772,5.862,0.33258,0.97272,5.623,1.2554,0.61669,5.7354,0.62905,6.2216,5.092,1.3845,1.1501,5.3901,1.0197,0.43237,6.1565,0.26062,0.51774,5.463,1.3138,1.223,4.3169,0.3725,1.9448,5.6864,0.37043,0.79815,4.2737,0.9749,2.0768,4.4578,1.1831,2.0649,5.6156,0.46536,1.0236,5.3002,1.4467,1.0019,3.8269,0.42697,1.9537,6.0829,0.91449,6.2382
100.0,1.0,100.0,3.333e-05,4.0,10.0,2.0,4.89,0.39174,0.80751,5.2954,1.4974,0.9927,4.1388,0.56883,1.6784,5.1594,1.3802,1.1687,4.5584,0.48955,1.8142,4.3504,0.50836,1.7383,5.5932,1.3932,1.0801,5.8953,0.32228,0.93572,5.6368,1.2485,0.61745,5.7284,0.62884,6.225,5.087,1.3826,1.1603,5.4058,1.0098,0.41706,6.1946,0.26125,0.48414,5.4642,1.3058,1.2184,4.3207,0.38505,1.9384,5.6775,0.36877,0.80508,4.2692,0.97078,2.0672,4.4625,1.1886,2.047,5.6168,0.45823,1.0076,5.2977,1.4452,1.0191,3.8159,0.41787,1.9774,6.0637,0.91465,6.2392
100.0,1.0,100.0,3.333e-05,4.0,10.0,4.0,4.912,0.37557,0.78722,5.2934,1.5008,1.0119,4.1476,0.56658,1.6905,5.1566,1.3761,1.1762,4.5484,0.49119,1.8136,4.36,0.51238,1.7362,5.5944,1.3839,1.0831,5.9331,0.31079,0.89427,5.6531,1.2405,0.62081,5.7183,0.62989,6.2318,5.0836,1.3809,1.1688,5.4226,0.99924,0.40001,6.2237,0.25914,0.45817,5.4658,1.3009,1.2161,4.324,0.39073,1.9345,5.677,0.36891,0.80646,4.2632,0.96463,2.0537,4.4679,1.1948,2.0261,5.6199,0.45071,0.98858,5.295,1.4433,1.0375,3.802,0.40831,2.0046,6.0572,0.91484,6.2394
100.0,1.0,100.0,3.333e-05,4.0,10.0,8.0,4.9249,0.36754,0.77513,5.2929,1.5014,1.0176,4.1519,0.56508,1.6976,5.1564,1.3756,1.1776,4.5474,0.49156,1.8135,4.3614,0.51282,1.7361,5.595,1.3824,1.0838,5.9541,0.30446,0.87149,5.6626,1.2355,0.62246,5.7157,0.63029,6.2345,5.0832,1.3806,1.1704,5.4322,0.99349,0.39042,6.2261,0.25877,0.45632,5.466,1.3008,1.216,4.3249,0.39124,1.9339,5.6779,0.36911,0.80645,4.2596,0.96109,2.0456,4.4707,1.1981,2.0152,5.6214,0.44889,0.98397,5.2945,1.4425,1.0425,3.7974,0.40574,2.0122,6.0574,0.91489,6.239
