tau_sat,b,tau_0,gamma_0,n,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2,g22_phi_1,g22_Phi,g22_phi_2
50.0,3.2,800.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
50.0,3.2,800.0,3.333e-05,2.0,5.2874,1.5076,1.0845,4.1819,0.55641,1.7458,5.6006,1.3445,1.0822,6.1196,0.26475,0.70418,5.7206,1.2025,0.64121,5.6749,0.63378,6.2539,0.062738,0.25541,0.36136,4.3407,0.42961,1.9104,5.6792,0.36706,0.80718,5.6533,0.41965,0.90066,3.7247,0.37395,2.1248,5.4347,1.2564,1.1794,5.354,1.2012,1.0812,4.638,1.0753,0.50413,4.6617,1.2946,1.8411,5.1879,1.4368,1.1905,4.491,0.31382,2.0001,5.5778,1.3815,0.10143,5.6278,1.3298,1.0562,5.5526,0.78504,0.99232,4.6067,1.2176,0.67052,4.4636,1.2736,0.69389
50.0,3.2,800.0,3.333e-05,4.0,5.2797,1.5196,1.1167,4.258,0.56836,1.761,5.6001,1.3124,1.0874,0.08266,0.24979,0.45443,5.794,1.1789,0.6549,5.6607,0.63372,6.2548,0.16934,0.26127,0.27044,4.3432,0.46595,1.8956,5.6357,0.36644,0.84569,5.6133,0.40896,0.90645,3.6326,0.36112,2.2353,5.436,1.2351,1.1739,5.348,1.1656,1.1173,4.5497,1.0772,0.51582,4.672,1.3273,1.8076,5.1766,1.4212,1.1952,4.4819,0.3089,2.0064,5.587,1.3574,0.034462,5.6299,1.2993,1.0618,5.5044,0.80639,0.97549,4.5344,1.2582,0.66867,4.4475,1.289,0.6958
50.0,3.2,800.0,3.333e-05,8.0,5.275,1.5379,1.1098,4.3027,0.58913,1.7613,5.5903,1.293,1.0939,0.22407,0.27308,0.31434,5.8394,1.1801,0.65809,5.6641,0.63707,6.2431,0.22306,0.28107,0.226,4.3278,0.48561,1.9094,5.5757,0.37054,0.89766,5.5576,0.41424,0.95234,3.6146,0.36009,2.2604,5.4279,1.2231,1.1744,5.3247,1.1435,1.1389,4.5042,1.0702,0.54085,4.6669,1.3332,1.8152,5.1764,1.4274,1.1877,4.4773,0.31708,2.0019,5.5858,1.3319,0.0076172,5.6232,1.2803,1.0683,5.4682,0.80752,0.98824,4.5089,1.2747,0.67468,4.4518,1.2971,0.69678
50.0,3.2,800.0,3.333e-05,16.0,5.2657,1.5487,1.1024,4.3179,0.60881,1.7703,5.5758,1.2786,1.0997,0.29663,0.30868,0.24498,5.8669,1.1915,0.65616,5.67,0.64397,6.2306,0.25492,0.31229,0.20142,4.2908,0.5031,1.9487,5.5397,0.36949,0.93306,5.5232,0.41482,0.98437,3.606,0.3615,2.2764,5.4134,1.2151,1.1765,5.2921,1.1278,1.1547,4.4779,1.0658,0.55822,4.6644,1.3425,1.8224,5.1719,1.437,1.1788,4.4852,0.32469,1.9878,5.583,1.3013,6.2824,5.6129,1.2668,1.0738,5.4342,0.79809,1.0113,4.5096,1.2894,0.67755,4.466,1.3104,0.69449
50.0,3.2,800.0,3.333e-05,32.0,5.255,1.5527,1.0964,4.308,0.62331,1.7909,5.5646,1.2696,1.1038,0.33163,0.33753,0.21225,5.8861,1.2064,0.65032,5.6743,0.64987,6.2213,0.27425,0.34319,0.18695,4.2415,0.52082,2.0006,5.5214,0.36363,0.95528,5.5016,0.41159,1.0067,3.5941,0.36201,2.2928,5.3994,1.2109,1.1785,5.2634,1.119,1.1643,4.4662,1.0697,0.56472,4.6653,1.3535,1.8272,5.1629,1.4426,1.1712,4.495,0.32859,1.9773,5.5811,1.2696,6.2797,5.6067,1.2592,1.0773,5.4047,0.78717,1.0325,4.5214,1.3086,0.67578,4.4841,1.3294,0.68997
50.0,6.4,800.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
50.0,6.4,800.0,3.333e-05,2.0,5.2875,1.5076,1.0845,4.1819,0.5564,1.7458,5.6006,1.3445,1.0822,6.1196,0.26474,0.70418,5.7206,1.2025,0.64122,5.6749,0.63378,6.2539,0.062746,0.2554,0.36135,4.3407,0.4296,1.9104,5.6792,0.36706,0.80711,5.6533,0.41965,0.90063,3.7247,0.37396,2.1248,5.4347,1.2564,1.1794,5.354,1.2012,1.0812,4.638,1.0753,0.50413,4.6617,1.2946,1.8411,5.1879,1.4368,1.1905,4.4909,0.31381,2.0001,5.5778,1.3815,0.10142,5.6278,1.3298,1.0562,5.5526,0.78504,0.99231,4.6067,1.2176,0.67051,4.4636,1.2736,0.69388
50.0,6.4,800.0,3.333e-05,4.0,5.2797,1.5197,1.1167,4.258,0.56832,1.761,5.6001,1.3124,1.0874,0.082662,0.24977,0.45441,5.794,1.1789,0.65488,5.6607,0.63371,6.2548,0.16939,0.26125,0.2704,4.3432,0.46595,1.8956,5.6358,0.36644,0.84559,5.6134,0.40895,0.90636,3.6327,0.36112,2.2352,5.4361,1.2351,1.1739,5.348,1.1656,1.1172,4.5497,1.0772,0.51578,4.672,1.3273,1.8076,5.1766,1.4212,1.1951,4.4819,0.30888,2.0064,5.587,1.3574,0.034444,5.6299,1.2993,1.0618,5.5044,0.80639,0.97547,4.5344,1.2582,0.66865,4.4475,1.289,0.69579
50.0,6.4,800.0,3.333e-05,8.0,5.275,1.5379,1.1098,4.3027,0.58903,1.7613,5.5903,1.293,1.0939,0.22403,0.27304,0.31435,5.8394,1.1801,0.65804,5.6641,0.63705,6.2431,0.22314,0.28102,0.22593,4.3278,0.48562,1.9093,5.5758,0.37052,0.89753,5.5578,0.41422,0.9522,3.6147,0.36008,2.2603,5.4279,1.2231,1.1744,5.3248,1.1435,1.1389,4.5043,1.0702,0.54077,4.6669,1.3332,1.8152,5.1764,1.4274,1.1877,4.4772,0.31705,2.002,5.5858,1.3319,0.0075997,5.6232,1.2804,1.0683,5.4682,0.80752,0.98821,4.5088,1.2747,0.67464,4.4518,1.2971,0.69679
50.0,6.4,800.0,3.333e-05,16.0,5.2658,1.5487,1.1024,4.318,0.60866,1.7702,5.5758,1.2787,1.0997,0.29654,0.30861,0.24503,5.8669,1.1915,0.65609,5.67,0.64394,6.2306,0.255,0.31222,0.20134,4.2908,0.50311,1.9486,5.5399,0.36947,0.93287,5.5234,0.4148,0.98418,3.6061,0.3615,2.2762,5.4135,1.2151,1.1765,5.2922,1.1278,1.1546,4.478,1.0658,0.5581,4.6645,1.3425,1.8224,5.1719,1.4369,1.1788,4.4851,0.32465,1.9879,5.583,1.3013,6.2824,5.6129,1.2668,1.0738,5.4342,0.79809,1.0112,4.5096,1.2893,0.6775,4.4659,1.3103,0.6945
50.0,6.4,800.0,3.333e-05,32.0,5.2551,1.5526,1.0964,4.308,0.62313,1.7907,5.5647,1.2696,1.1038,0.33151,0.33744,0.21233,5.8861,1.2063,0.65024,5.6743,0.64984,6.2213,0.27432,0.34309,0.18687,4.2415,0.52083,2.0005,5.5216,0.36363,0.95506,5.5018,0.41157,1.0065,3.5942,0.36201,2.2926,5.3995,1.2109,1.1785,5.2635,1.1191,1.1643,4.4664,1.0697,0.56458,4.6654,1.3535,1.8272,5.1629,1.4425,1.1712,4.4949,0.32854,1.9774,5.5812,1.2696,6.2797,5.6067,1.2592,1.0772,5.4047,0.78716,1.0325,4.5214,1.3086,0.67572,4.484,1.3293,0.68998
50.0,12.8,800.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
50.0,12.8,800.0,3.333e-05,2.0,5.2875,1.5076,1.0845,4.1819,0.5564,1.7458,5.6006,1.3445,1.0822,6.1196,0.26474,0.70419,5.7206,1.2025,0.64122,5.6749,0.63378,6.2539,0.062742,0.2554,0.36135,4.3407,0.4296,1.9104,5.6793,0.36706,0.80706,5.6533,0.41965,0.90062,3.7247,0.37396,2.1248,5.4348,1.2564,1.1794,5.354,1.2012,1.0811,4.638,1.0753,0.50412,4.6617,1.2946,1.8411,5.1879,1.4368,1.1905,4.4909,0.3138,2.0001,5.5778,1.3815,0.10141,5.6278,1.3298,1.0562,5.5526,0.78505,0.9923,4.6067,1.2176,0.67051,4.4636,1.2736,0.69388
50.0,12.8,800.0,3.333e-05,4.0,5.2797,1.5197,1.1167,4.258,0.5683,1.761,5.6002,1.3124,1.0874,0.082645,0.24976,0.45443,5.794,1.1788,0.65488,5.6607,0.6337,6.2548,0.1694,0.26123,0.27039,4.3432,0.46594,1.8956,5.6358,0.36643,0.84553,5.6134,0.40894,0.90631,3.6328,0.36112,2.2352,5.4361,1.2351,1.1739,5.348,1.1656,1.1172,4.5497,1.0772,0.51576,4.672,1.3273,1.8076,5.1766,1.4212,1.1951,4.4819,0.30886,2.0064,5.587,1.3574,0.034438,5.6299,1.2993,1.0618,5.5044,0.8064,0.97546,4.5344,1.2582,0.66863,4.4475,1.289,0.6958
50.0,12.8,800.0,3.333e-05,8.0,5.275,1.5379,1.1098,4.3027,0.58897,1.7612,5.5904,1.293,1.0938,0.22399,0.27301,0.31439,5.8394,1.1801,0.658,5.6641,0.63703,6.2431,0.22318,0.28098,0.2259,4.3278,0.48563,1.9093,5.5759,0.37051,0.89746,5.5578,0.41421,0.95214,3.6147,0.36007,2.2602,5.4279,1.2231,1.1744,5.3248,1.1436,1.1389,4.5043,1.0702,0.54072,4.6669,1.3332,1.8152,5.1764,1.4274,1.1877,4.4772,0.31703,2.002,5.5859,1.3319,0.0075971,5.6232,1.2804,1.0683,5.4682,0.80753,0.98819,4.5088,1.2747,0.67462,4.4518,1.2971,0.69679
50.0,12.8,800.0,3.333e-05,16.0,5.2658,1.5487,1.1024,4.318,0.60857,1.7702,5.5759,1.2787,1.0997,0.29645,0.30854,0.24511,5.8669,1.1914,0.65604,5.67,0.64392,6.2306,0.25505,0.31214,0.20131,4.2908,0.50312,1.9486,5.54,0.36946,0.93278,5.5235,0.41479,0.98409,3.6062,0.36148,2.2762,5.4135,1.2151,1.1764,5.2922,1.1279,1.1546,4.4781,1.0658,0.55803,4.6645,1.3425,1.8224,5.1719,1.4369,1.1788,4.4851,0.32463,1.9879,5.5831,1.3013,6.2824,5.613,1.2668,1.0737,5.4343,0.79809,1.0112,4.5096,1.2893,0.67746,4.4659,1.3103,0.69451
50.0,12.8,800.0,3.333e-05,32.0,5.2551,1.5526,1.0964,4.308,0.62303,1.7907,5.5648,1.2697,1.1037,0.33141,0.33737,0.21241,5.8861,1.2063,0.65018,5.6743,0.64981,6.2213,0.27436,0.34297,0.18685,4.2415,0.52084,2.0004,5.5217,0.36362,0.95496,5.5019,0.41155,1.0064,3.5943,0.36199,2.2925,5.3996,1.2109,1.1785,5.2636,1.1191,1.1643,4.4664,1.0697,0.5645,4.6654,1.3535,1.8272,5.1629,1.4425,1.1713,4.4949,0.32852,1.9774,5.5812,1.2696,6.2797,5.6068,1.2593,1.0772,5.4047,0.78716,1.0324,4.5214,1.3086,0.67568,4.484,1.3293,0.68999
50.0,25.6,800.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
50.0,25.6,800.0,3.333e-05,2.0,5.2875,1.5076,1.0845,4.1819,0.5564,1.7458,5.6006,1.3445,1.0822,6.1196,0.26474,0.7042,5.7206,1.2025,0.64122,5.6749,0.63378,6.2539,0.062731,0.2554,0.36136,4.3407,0.4296,1.9104,5.6793,0.36706,0.80704,5.6533,0.41965,0.90062,3.7247,0.37396,2.1248,5.4348,1.2564,1.1794,5.354,1.2012,1.0811,4.638,1.0753,0.50412,4.6617,1.2946,1.8411,5.1879,1.4368,1.1905,4.4909,0.3138,2.0001,5.5777,1.3815,0.10141,5.6278,1.3298,1.0562,5.5526,0.78505,0.9923,4.6067,1.2176,0.6705,4.4636,1.2736,0.69388
50.0,25.6,800.0,3.333e-05,4.0,5.2797,1.5197,1.1167,4.258,0.56829,1.761,5.6002,1.3124,1.0874,0.082622,0.24974,0.45445,5.794,1.1788,0.65487,5.6607,0.6337,6.2548,0.1694,0.26122,0.27039,4.3432,0.46594,1.8956,5.6359,0.36643,0.84551,5.6135,0.40894,0.9063,3.6328,0.36111,2.2352,5.4361,1.2351,1.1739,5.348,1.1656,1.1172,4.5497,1.0772,0.51575,4.672,1.3273,1.8076,5.1766,1.4213,1.1951,4.4819,0.30886,2.0064,5.587,1.3574,0.034436,5.63,1.2993,1.0618,5.5044,0.80641,0.97546,4.5344,1.2582,0.66863,4.4475,1.289,0.6958
50.0,25.6,800.0,3.333e-05,8.0,5.275,1.5379,1.1098,4.3027,0.58894,1.7612,5.5904,1.293,1.0938,0.22394,0.27298,0.31444,5.8394,1.1801,0.65798,5.6641,0.63702,6.2432,0.22322,0.28094,0.22589,4.3279,0.48564,1.9093,5.5759,0.37051,0.89744,5.5578,0.41421,0.95212,3.6148,0.36007,2.2602,5.428,1.2231,1.1744,5.3248,1.1436,1.1388,4.5043,1.0703,0.54069,4.6669,1.3332,1.8152,5.1764,1.4274,1.1877,4.4771,0.31703,2.0021,5.5859,1.3319,0.007598,5.6233,1.2804,1.0682,5.4682,0.80754,0.98818,4.5089,1.2747,0.6746,4.4518,1.2971,0.69679
50.0,25.6,800.0,3.333e-05,16.0,5.2658,1.5487,1.1024,4.318,0.60854,1.7702,5.576,1.2787,1.0996,0.29639,0.3085,0.24517,5.8669,1.1914,0.656,5.6699,0.64389,6.2306,0.2551,0.31206,0.20129,4.2909,0.50314,1.9485,5.54,0.36946,0.93276,5.5235,0.41479,0.98408,3.6062,0.36147,2.2761,5.4136,1.2151,1.1764,5.2922,1.1279,1.1546,4.4781,1.0658,0.558,4.6645,1.3425,1.8224,5.1719,1.4369,1.1788,4.485,0.32463,1.988,5.5831,1.3013,6.2824,5.613,1.2668,1.0737,5.4343,0.79809,1.0112,4.5096,1.2893,0.67744,4.4659,1.3103,0.69451
50.0,25.6,800.0,3.333e-05,32.0,5.2551,1.5526,1.0964,4.308,0.62301,1.7907,5.5649,1.2697,1.1037,0.33135,0.33733,0.21245,5.8861,1.2063,0.65015,5.6743,0.64978,6.2213,0.27439,0.34286,0.18685,4.2415,0.52086,2.0004,5.5217,0.3636,0.95494,5.5019,0.41154,1.0064,3.5943,0.36197,2.2925,5.3997,1.2109,1.1784,5.2637,1.1192,1.1642,4.4665,1.0697,0.56447,4.6654,1.3535,1.8271,5.1629,1.4425,1.1713,4.4948,0.32852,1.9775,5.5812,1.2696,6.2797,5.6069,1.2593,1.0772,5.4048,0.78716,1.0324,4.5214,1.3086,0.67566,4.484,1.3293,0.69
100.0,0.1,800.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,0.1,800.0,3.333e-05,2.0,5.2874,1.5076,1.0846,4.182,0.55643,1.7458,5.6007,1.3445,1.0822,6.1197,0.26471,0.70406,5.7206,1.2025,0.64125,5.6749,0.63378,6.2539,0.062846,0.2554,0.36124,4.3406,0.42962,1.9104,5.6793,0.36704,0.80703,5.6534,0.41961,0.90052,3.7245,0.37393,2.125,5.4348,1.2564,1.1794,5.354,1.2012,1.0812,4.6379,1.0753,0.50413,4.6618,1.2947,1.841,5.1878,1.4368,1.1906,4.491,0.31373,2.0,5.5778,1.3814,0.10138,5.6278,1.3298,1.0562,5.5526,0.78507,0.99229,4.6067,1.2176,0.67052,4.4636,1.2736,0.69388
100.0,0.1,800.0,3.333e-05,4.0,5.2797,1.5196,1.1168,4.2581,0.56849,1.761,5.6001,1.3124,1.0874,0.082946,0.24974,0.45416,5.794,1.1788,0.65503,5.6608,0.63372,6.2548,0.1695,0.26128,0.27024,4.343,0.46592,1.8957,5.6357,0.36641,0.84559,5.6132,0.4089,0.9064,3.6322,0.36114,2.2358,5.436,1.2351,1.1739,5.348,1.1656,1.1173,4.5495,1.0773,0.51593,4.6719,1.3275,1.8076,5.1765,1.4211,1.1952,4.4822,0.3087,2.0061,5.587,1.3574,0.034372,5.6299,1.2993,1.0618,5.5044,0.80645,0.97545,4.5344,1.2583,0.6687,4.4475,1.289,0.69578
100.0,0.1,800.0,3.333e-05,8.0,5.275,1.538,1.1099,4.3028,0.58941,1.7614,5.5903,1.293,1.0939,0.22455,0.27307,0.3139,5.8394,1.18,0.65833,5.6642,0.6371,6.243,0.2232,0.28114,0.2258,4.3276,0.48557,1.9095,5.5754,0.37046,0.89784,5.5571,0.41418,0.95263,3.6139,0.36016,2.2611,5.4278,1.2231,1.1744,5.3247,1.1435,1.1389,4.5039,1.0704,0.54104,4.6667,1.3335,1.8153,5.1762,1.4273,1.1878,4.4775,0.31688,2.0016,5.5858,1.3319,0.0074981,5.6232,1.2803,1.0683,5.4681,0.80759,0.9882,4.5088,1.2749,0.67473,4.4518,1.2971,0.69675
100.0,0.1,800.0,3.333e-05,16.0,5.2658,1.5488,1.1025,4.3179,0.60922,1.7706,5.5757,1.2786,1.0998,0.29726,0.30877,0.2444,5.8669,1.1913,0.65644,5.6701,0.64401,6.2305,0.25502,0.31244,0.20125,4.2905,0.50306,1.9489,5.5392,0.36935,0.93348,5.5223,0.41476,0.98495,3.6052,0.36158,2.2772,5.4133,1.2152,1.1765,5.292,1.1277,1.1547,4.4774,1.066,0.55848,4.6643,1.343,1.8226,5.1717,1.4368,1.1789,4.4855,0.32452,1.9875,5.583,1.3014,6.2823,5.6128,1.2668,1.0738,5.4342,0.79818,1.0112,4.5096,1.2896,0.6776,4.466,1.3104,0.69445
100.0,0.1,800.0,3.333e-05,32.0,5.255,1.5528,1.0964,4.3077,0.62382,1.7913,5.5646,1.2696,1.1039,0.33243,0.33773,0.21152,5.8861,1.2062,0.6506,5.6744,0.64989,6.2211,0.27438,0.34337,0.18676,4.2411,0.52081,2.001,5.5207,0.36343,0.9559,5.5005,0.4115,1.0075,3.5933,0.36207,2.2936,5.3994,1.2109,1.1786,5.2634,1.1189,1.1644,4.4658,1.0699,0.56498,4.6652,1.3541,1.8275,5.1626,1.4425,1.1713,4.4952,0.32843,1.977,5.5811,1.2696,6.2796,5.6067,1.2592,1.0773,5.4048,0.78728,1.0324,4.5215,1.309,0.67583,4.4842,1.3295,0.6899
100.0,0.2,800.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,0.2,800.0,3.333e-05,2.0,5.2874,1.5075,1.0846,4.182,0.55642,1.7458,5.6007,1.3445,1.0822,6.1197,0.26473,0.70412,5.7206,1.2025,0.64123,5.6749,0.63378,6.2539,0.062783,0.25541,0.36132,4.3407,0.42962,1.9104,5.6792,0.36705,0.80716,5.6533,0.41963,0.90062,3.7246,0.37393,2.1249,5.4348,1.2564,1.1794,5.354,1.2012,1.0812,4.6379,1.0753,0.50415,4.6618,1.2946,1.841,5.1878,1.4368,1.1906,4.4911,0.31378,2.0,5.5778,1.3814,0.10141,5.6278,1.3298,1.0562,5.5526,0.78505,0.99232,4.6067,1.2176,0.67053,4.4636,1.2736,0.69388
100.0,0.2,800.0,3.333e-05,4.0,5.2797,1.5196,1.1168,4.258,0.56847,1.761,5.6001,1.3124,1.0874,0.082817,0.24977,0.4543,5.794,1.1788,0.65499,5.6607,0.63372,6.2548,0.1694,0.26129,0.27037,4.3431,0.46594,1.8957,5.6357,0.36642,0.84572,5.6132,0.40893,0.90652,3.6323,0.36113,2.2357,5.436,1.2351,1.1739,5.348,1.1656,1.1173,4.5495,1.0773,0.51593,4.672,1.3274,1.8076,5.1765,1.4211,1.1952,4.4822,0.30879,2.0062,5.587,1.3574,0.03443,5.6299,1.2993,1.0618,5.5044,0.80642,0.97549,4.5344,1.2583,0.66871,4.4476,1.289,0.69579
100.0,0.2,800.0,3.333e-05,8.0,5.275,1.538,1.1098,4.3028,0.58938,1.7614,5.5903,1.293,1.0939,0.22437,0.27309,0.31408,5.8394,1.18,0.65828,5.6642,0.63709,6.2431,0.22309,0.28113,0.22595,4.3277,0.48558,1.9095,5.5754,0.37049,0.89791,5.5572,0.41421,0.95266,3.614,0.36013,2.261,5.4278,1.2231,1.1745,5.3247,1.1435,1.1389,4.504,1.0703,0.54103,4.6668,1.3334,1.8153,5.1763,1.4273,1.1878,4.4775,0.31697,2.0017,5.5858,1.3319,0.007569,5.6232,1.2803,1.0683,5.4682,0.80757,0.98823,4.5089,1.2749,0.67473,4.4518,1.2971,0.69676
100.0,0.2,800.0,3.333e-05,16.0,5.2657,1.5488,1.1025,4.3179,0.60917,1.7706,5.5758,1.2786,1.0998,0.29706,0.30875,0.24461,5.8669,1.1914,0.65639,5.67,0.64401,6.2306,0.25492,0.3124,0.20139,4.2906,0.50307,1.9489,5.5392,0.3694,0.9335,5.5225,0.41479,0.98492,3.6054,0.36154,2.2771,5.4133,1.2151,1.1765,5.2921,1.1277,1.1547,4.4775,1.066,0.55846,4.6643,1.3428,1.8225,5.1717,1.4369,1.1789,4.4854,0.32461,1.9876,5.583,1.3014,6.2824,5.6129,1.2667,1.0738,5.4343,0.79816,1.0112,4.5096,1.2896,0.67761,4.466,1.3104,0.69446
100.0,0.2,800.0,3.333e-05,32.0,5.255,1.5528,1.0964,4.3078,0.62375,1.7912,5.5646,1.2695,1.1039,0.33219,0.33768,0.21177,5.8861,1.2063,0.65055,5.6743,0.64989,6.2212,0.27427,0.34332,0.1869,4.2412,0.52081,2.0009,5.5208,0.36349,0.95587,5.5007,0.41154,1.0074,3.5934,0.36203,2.2935,5.3994,1.2109,1.1786,5.2634,1.1189,1.1644,4.4658,1.0699,0.56498,4.6652,1.3539,1.8274,5.1627,1.4425,1.1713,4.4951,0.32852,1.9771,5.5811,1.2696,6.2797,5.6067,1.2592,1.0773,5.4048,0.78726,1.0324,4.5215,1.3089,0.67584,4.4842,1.3295,0.68992
100.0,0.4,800.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,3.6983,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,0.4,800.0,3.333e-05,2.0,5.2874,1.5075,1.0845,4.1819,0.55642,1.7458,5.6007,1.3445,1.0822,6.1196,0.26476,0.7042,5.7206,1.2026,0.6412,5.6748,0.63378,6.2539,0.062689,0.25542,0.36143,4.3407,0.42962,1.9104,5.679,0.36706,0.80734,5.6532,0.41965,0.90077,3.7246,0.37394,2.1249,5.4347,1.2564,1.1794,5.354,1.2012,1.0812,4.638,1.0753,0.50416,4.6618,1.2946,1.8411,5.1879,1.4368,1.1905,4.4911,0.31386,2.0,5.5777,1.3814,0.10146,5.6278,1.3298,1.0562,5.5526,0.78503,0.99235,4.6067,1.2176,0.67054,4.4636,1.2736,0.6939
